,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
1587,10852/17,10852,17,39.0,6,0.0,RATTC,8,2014-01-26,2014-02-09,2014-01-30,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
1588,10852/62,10852,62,49.3,50,0.0,RATTC,8,2014-01-26,2014-02-09,2014-01-30,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
1589,10853/18,10853,18,62.5,10,0.0,BLAUS,9,2014-01-27,2014-02-24,2014-02-03,2,53.83,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
1590,10854/10,10854,10,31.0,100,0.15,ERNSH,3,2014-01-27,2014-02-24,2014-02-05,2,100.22,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1591,10854/13,10854,13,6.0,65,0.15,ERNSH,3,2014-01-27,2014-02-24,2014-02-05,2,100.22,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1592,10855/16,10855,16,17.45,50,0.0,OLDWO,3,2014-01-27,2014-02-24,2014-02-04,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
1593,10855/31,10855,31,12.5,14,0.0,OLDWO,3,2014-01-27,2014-02-24,2014-02-04,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
1594,10855/56,10855,56,38.0,24,0.0,OLDWO,3,2014-01-27,2014-02-24,2014-02-04,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
1595,10855/65,10855,65,21.05,15,0.15,OLDWO,3,2014-01-27,2014-02-24,2014-02-04,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
1596,10856/2,10856,2,19.0,20,0.0,ANTO,3,2014-01-28,2014-02-25,2014-02-10,2,58.43,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
1597,10856/42,10856,42,14.0,20,0.0,ANTO,3,2014-01-28,2014-02-25,2014-02-10,2,58.43,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
1598,10857/3,10857,3,10.0,30,0.0,BERGS,8,2014-01-28,2014-02-25,2014-02-06,2,188.85,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1599,10857/26,10857,26,31.23,35,0.25,BERGS,8,2014-01-28,2014-02-25,2014-02-06,2,188.85,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1600,10857/29,10857,29,123.79,10,0.25,BERGS,8,2014-01-28,2014-02-25,2014-02-06,2,188.85,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1601,10858/7,10858,7,30.0,5,0.0,LACOR,2,2014-01-29,2014-02-26,2014-02-03,1,52.51,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France
1602,10858/27,10858,27,43.9,10,0.0,LACOR,2,2014-01-29,2014-02-26,2014-02-03,1,52.51,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France
1603,10858/70,10858,70,15.0,4,0.0,LACOR,2,2014-01-29,2014-02-26,2014-02-03,1,52.51,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France
1604,10859/24,10859,24,4.5,40,0.25,FRANK,1,2014-01-29,2014-02-26,2014-02-02,2,76.1,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
1605,10859/54,10859,54,7.45,35,0.25,FRANK,1,2014-01-29,2014-02-26,2014-02-02,2,76.1,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
1606,10859/64,10859,64,33.25,30,0.25,FRANK,1,2014-01-29,2014-02-26,2014-02-02,2,76.1,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
1607,10860/51,10860,51,53.0,3,0.0,FRANR,3,2014-01-29,2014-02-26,2014-02-04,3,19.26,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
1608,10860/76,10860,76,18.0,20,0.0,FRANR,3,2014-01-29,2014-02-26,2014-02-04,3,19.26,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
1609,10861/17,10861,17,39.0,42,0.0,WHITC,4,2014-01-30,2014-02-27,2014-02-17,2,14.93,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
1610,10861/18,10861,18,62.5,20,0.0,WHITC,4,2014-01-30,2014-02-27,2014-02-17,2,14.93,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
1611,10861/21,10861,21,10.0,40,0.0,WHITC,4,2014-01-30,2014-02-27,2014-02-17,2,14.93,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
1612,10861/33,10861,33,2.5,35,0.0,WHITC,4,2014-01-30,2014-02-27,2014-02-17,2,14.93,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
1613,10861/62,10861,62,49.3,3,0.0,WHITC,4,2014-01-30,2014-02-27,2014-02-17,2,14.93,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
1614,10862/11,10862,11,21.0,25,0.0,LEHMS,8,2014-01-30,2014-03-13,2014-02-02,2,53.23,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
1615,10862/52,10862,52,7.0,8,0.0,LEHMS,8,2014-01-30,2014-03-13,2014-02-02,2,53.23,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
1616,10863/1,10863,1,18.0,20,0.15,HILAA,4,2014-02-02,2014-03-02,2014-02-17,2,30.26,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
1617,10863/58,10863,58,13.25,12,0.15,HILAA,4,2014-02-02,2014-03-02,2014-02-17,2,30.26,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
1618,10864/35,10864,35,18.0,4,0.0,AROUT,4,2014-02-02,2014-03-02,2014-02-09,2,3.04,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
1619,10864/67,10864,67,14.0,15,0.0,AROUT,4,2014-02-02,2014-03-02,2014-02-09,2,3.04,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
1620,10865/38,10865,38,263.5,60,0.05,QUICK,2,2014-02-02,2014-02-16,2014-02-12,1,348.14,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1621,10865/39,10865,39,18.0,80,0.05,QUICK,2,2014-02-02,2014-02-16,2014-02-12,1,348.14,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1622,10866/2,10866,2,19.0,21,0.25,BERGS,5,2014-02-03,2014-03-03,2014-02-12,1,109.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1623,10866/24,10866,24,4.5,6,0.25,BERGS,5,2014-02-03,2014-03-03,2014-02-12,1,109.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1624,10866/30,10866,30,25.89,40,0.25,BERGS,5,2014-02-03,2014-03-03,2014-02-12,1,109.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1625,10867/53,10867,53,32.8,3,0.0,LONEP,6,2014-02-03,2014-03-17,2014-02-11,1,1.93,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
1626,10868/26,10868,26,31.23,20,0.0,QUEE,7,2014-02-04,2014-03-04,2014-02-23,2,191.27,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1627,10868/35,10868,35,18.0,30,0.0,QUEE,7,2014-02-04,2014-03-04,2014-02-23,2,191.27,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1628,10868/49,10868,49,20.0,42,0.1,QUEE,7,2014-02-04,2014-03-04,2014-02-23,2,191.27,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1629,10869/1,10869,1,18.0,40,0.0,SEVES,5,2014-02-04,2014-03-04,2014-02-09,1,143.28,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
1630,10869/11,10869,11,21.0,10,0.0,SEVES,5,2014-02-04,2014-03-04,2014-02-09,1,143.28,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
1631,10869/23,10869,23,9.0,50,0.0,SEVES,5,2014-02-04,2014-03-04,2014-02-09,1,143.28,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
1632,10869/68,10869,68,12.5,20,0.0,SEVES,5,2014-02-04,2014-03-04,2014-02-09,1,143.28,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
1633,10870/35,10870,35,18.0,3,0.0,WOLZA,5,2014-02-04,2014-03-04,2014-02-13,3,12.04,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
1634,10870/51,10870,51,53.0,2,0.0,WOLZA,5,2014-02-04,2014-03-04,2014-02-13,3,12.04,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
1635,10871/6,10871,6,25.0,50,0.05,BONAP,9,2014-02-05,2014-03-05,2014-02-10,2,112.27,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
1636,10871/16,10871,16,17.45,12,0.05,BONAP,9,2014-02-05,2014-03-05,2014-02-10,2,112.27,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
1637,10871/17,10871,17,39.0,16,0.05,BONAP,9,2014-02-05,2014-03-05,2014-02-10,2,112.27,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
1638,10872/55,10872,55,24.0,10,0.05,GODOS,5,2014-02-05,2014-03-05,2014-02-09,2,175.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
1639,10872/62,10872,62,49.3,20,0.05,GODOS,5,2014-02-05,2014-03-05,2014-02-09,2,175.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
1640,10872/64,10872,64,33.25,15,0.05,GODOS,5,2014-02-05,2014-03-05,2014-02-09,2,175.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
1641,10872/65,10872,65,21.05,21,0.05,GODOS,5,2014-02-05,2014-03-05,2014-02-09,2,175.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
1642,10873/21,10873,21,10.0,20,0.0,WILMK,4,2014-02-06,2014-03-06,2014-02-09,1,0.82,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
1643,10873/28,10873,28,45.6,3,0.0,WILMK,4,2014-02-06,2014-03-06,2014-02-09,1,0.82,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
1644,10874/10,10874,10,31.0,10,0.0,GODOS,5,2014-02-06,2014-03-06,2014-02-11,2,19.58,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
1645,10875/19,10875,19,9.2,25,0.0,BERGS,4,2014-02-06,2014-03-06,2014-03-03,2,32.37,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1646,10875/47,10875,47,9.5,21,0.1,BERGS,4,2014-02-06,2014-03-06,2014-03-03,2,32.37,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1647,10875/49,10875,49,20.0,15,0.0,BERGS,4,2014-02-06,2014-03-06,2014-03-03,2,32.37,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1648,10876/46,10876,46,12.0,21,0.0,BONAP,7,2014-02-09,2014-03-09,2014-02-12,3,60.42,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
1649,10876/64,10876,64,33.25,20,0.0,BONAP,7,2014-02-09,2014-03-09,2014-02-12,3,60.42,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
1650,10877/16,10877,16,17.45,30,0.25,RICAR,1,2014-02-09,2014-03-09,2014-02-19,1,38.06,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
1651,10877/18,10877,18,62.5,25,0.0,RICAR,1,2014-02-09,2014-03-09,2014-02-19,1,38.06,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
1652,10878/20,10878,20,81.0,20,0.05,QUICK,4,2014-02-10,2014-03-10,2014-02-12,1,46.69,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1653,10879/40,10879,40,18.4,12,0.0,WILMK,3,2014-02-10,2014-03-10,2014-02-12,3,8.5,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
1654,10879/65,10879,65,21.05,10,0.0,WILMK,3,2014-02-10,2014-03-10,2014-02-12,3,8.5,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
1655,10879/76,10879,76,18.0,10,0.0,WILMK,3,2014-02-10,2014-03-10,2014-02-12,3,8.5,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
1656,10880/23,10880,23,9.0,30,0.2,FOLKO,7,2014-02-10,2014-03-24,2014-02-18,1,88.01,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
1657,10880/61,10880,61,28.5,30,0.2,FOLKO,7,2014-02-10,2014-03-24,2014-02-18,1,88.01,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
1658,10880/70,10880,70,15.0,50,0.2,FOLKO,7,2014-02-10,2014-03-24,2014-02-18,1,88.01,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
1659,10881/73,10881,73,15.0,10,0.0,CACTU,4,2014-02-11,2014-03-11,2014-02-18,1,2.84,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
1660,10882/42,10882,42,14.0,25,0.0,SAVEA,4,2014-02-11,2014-03-11,2014-02-20,3,23.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1661,10882/49,10882,49,20.0,20,0.15,SAVEA,4,2014-02-11,2014-03-11,2014-02-20,3,23.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1662,10882/54,10882,54,7.45,32,0.15,SAVEA,4,2014-02-11,2014-03-11,2014-02-20,3,23.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1663,10883/24,10883,24,4.5,8,0.0,LONEP,8,2014-02-12,2014-03-12,2014-02-20,3,0.53,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
1664,10884/21,10884,21,10.0,40,0.05,LETSS,4,2014-02-12,2014-03-12,2014-02-13,2,90.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
1665,10884/56,10884,56,38.0,21,0.05,LETSS,4,2014-02-12,2014-03-12,2014-02-13,2,90.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
1666,10884/65,10884,65,21.05,12,0.05,LETSS,4,2014-02-12,2014-03-12,2014-02-13,2,90.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
1667,10885/2,10885,2,19.0,20,0.0,SUPRD,6,2014-02-12,2014-03-12,2014-02-18,3,5.64,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
1668,10885/24,10885,24,4.5,12,0.0,SUPRD,6,2014-02-12,2014-03-12,2014-02-18,3,5.64,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
1669,10885/70,10885,70,15.0,30,0.0,SUPRD,6,2014-02-12,2014-03-12,2014-02-18,3,5.64,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
1670,10885/77,10885,77,13.0,25,0.0,SUPRD,6,2014-02-12,2014-03-12,2014-02-18,3,5.64,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
1671,10886/10,10886,10,31.0,70,0.0,HANAR,1,2014-02-13,2014-03-13,2014-03-02,1,4.99,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
1672,10886/31,10886,31,12.5,35,0.0,HANAR,1,2014-02-13,2014-03-13,2014-03-02,1,4.99,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
1673,10886/77,10886,77,13.0,40,0.0,HANAR,1,2014-02-13,2014-03-13,2014-03-02,1,4.99,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
1674,10887/25,10887,25,14.0,5,0.0,GALED,8,2014-02-13,2014-03-13,2014-02-16,3,1.25,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
1675,10888/2,10888,2,19.0,20,0.0,GODOS,1,2014-02-16,2014-03-16,2014-02-23,2,51.87,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
1676,10888/68,10888,68,12.5,18,0.0,GODOS,1,2014-02-16,2014-03-16,2014-02-23,2,51.87,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
1677,10889/11,10889,11,21.0,40,0.0,RATTC,9,2014-02-16,2014-03-16,2014-02-23,3,280.61,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
1678,10889/38,10889,38,263.5,40,0.0,RATTC,9,2014-02-16,2014-03-16,2014-02-23,3,280.61,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
1679,10890/17,10890,17,39.0,15,0.0,DUMO,7,2014-02-16,2014-03-16,2014-02-18,1,32.76,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
1680,10890/34,10890,34,14.0,10,0.0,DUMO,7,2014-02-16,2014-03-16,2014-02-18,1,32.76,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
1681,10890/41,10890,41,9.65,14,0.0,DUMO,7,2014-02-16,2014-03-16,2014-02-18,1,32.76,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
1682,10891/30,10891,30,25.89,15,0.05,LEHMS,7,2014-02-17,2014-03-17,2014-02-19,2,20.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
1683,10892/59,10892,59,55.0,40,0.05,MAISD,4,2014-02-17,2014-03-17,2014-02-19,2,120.27,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
1684,10893/8,10893,8,40.0,30,0.0,KOENE,9,2014-02-18,2014-03-18,2014-02-20,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
1685,10893/24,10893,24,4.5,10,0.0,KOENE,9,2014-02-18,2014-03-18,2014-02-20,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
1686,10893/29,10893,29,123.79,24,0.0,KOENE,9,2014-02-18,2014-03-18,2014-02-20,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
1687,10893/30,10893,30,25.89,35,0.0,KOENE,9,2014-02-18,2014-03-18,2014-02-20,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
1688,10893/36,10893,36,19.0,20,0.0,KOENE,9,2014-02-18,2014-03-18,2014-02-20,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
1689,10894/13,10894,13,6.0,28,0.05,SAVEA,1,2014-02-18,2014-03-18,2014-02-20,1,116.13,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1690,10894/69,10894,69,36.0,50,0.05,SAVEA,1,2014-02-18,2014-03-18,2014-02-20,1,116.13,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1691,10894/75,10894,75,7.75,120,0.05,SAVEA,1,2014-02-18,2014-03-18,2014-02-20,1,116.13,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1692,10895/24,10895,24,4.5,110,0.0,ERNSH,3,2014-02-18,2014-03-18,2014-02-23,1,162.75,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1693,10895/39,10895,39,18.0,45,0.0,ERNSH,3,2014-02-18,2014-03-18,2014-02-23,1,162.75,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1694,10895/40,10895,40,18.4,91,0.0,ERNSH,3,2014-02-18,2014-03-18,2014-02-23,1,162.75,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1695,10895/60,10895,60,34.0,100,0.0,ERNSH,3,2014-02-18,2014-03-18,2014-02-23,1,162.75,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1696,10896/45,10896,45,9.5,15,0.0,MAISD,7,2014-02-19,2014-03-19,2014-02-27,3,32.45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
1697,10896/56,10896,56,38.0,16,0.0,MAISD,7,2014-02-19,2014-03-19,2014-02-27,3,32.45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
1698,10897/29,10897,29,123.79,80,0.0,HUNGO,3,2014-02-19,2014-03-19,2014-02-25,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
1699,10897/30,10897,30,25.89,36,0.0,HUNGO,3,2014-02-19,2014-03-19,2014-02-25,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
1700,10898/13,10898,13,6.0,5,0.0,OCEA,4,2014-02-20,2014-03-20,2014-03-06,2,1.27,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
1701,10899/39,10899,39,18.0,8,0.15,LILAS,5,2014-02-20,2014-03-20,2014-02-26,3,1.21,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
1702,10900/70,10900,70,15.0,3,0.25,WELLI,1,2014-02-20,2014-03-20,2014-03-04,2,1.66,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
1703,10901/41,10901,41,9.65,30,0.0,HILAA,4,2014-02-23,2014-03-23,2014-02-26,1,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
1704,10901/71,10901,71,21.5,30,0.0,HILAA,4,2014-02-23,2014-03-23,2014-02-26,1,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
1705,10902/55,10902,55,24.0,30,0.15,FOLKO,1,2014-02-23,2014-03-23,2014-03-03,1,44.15,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
1706,10902/62,10902,62,49.3,6,0.15,FOLKO,1,2014-02-23,2014-03-23,2014-03-03,1,44.15,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
1707,10903/13,10903,13,6.0,40,0.0,HANAR,3,2014-02-24,2014-03-24,2014-03-04,3,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
1708,10903/65,10903,65,21.05,21,0.0,HANAR,3,2014-02-24,2014-03-24,2014-03-04,3,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
1709,10903/68,10903,68,12.5,20,0.0,HANAR,3,2014-02-24,2014-03-24,2014-03-04,3,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
1710,10904/58,10904,58,13.25,15,0.0,WHITC,3,2014-02-24,2014-03-24,2014-02-27,3,162.95,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
1711,10904/62,10904,62,49.3,35,0.0,WHITC,3,2014-02-24,2014-03-24,2014-02-27,3,162.95,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
1712,10905/1,10905,1,18.0,20,0.05,WELLI,9,2014-02-24,2014-03-24,2014-03-06,2,13.72,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
1713,10906/61,10906,61,28.5,15,0.0,WOLZA,4,2014-02-25,2014-03-11,2014-03-03,3,26.29,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
1714,10907/75,10907,75,7.75,14,0.0,SPECD,6,2014-02-25,2014-03-25,2014-02-27,3,9.19,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
1715,10908/7,10908,7,30.0,20,0.05,REGGC,4,2014-02-26,2014-03-26,2014-03-06,2,32.96,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
1716,10908/52,10908,52,7.0,14,0.05,REGGC,4,2014-02-26,2014-03-26,2014-03-06,2,32.96,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
1717,10909/7,10909,7,30.0,12,0.0,SANTG,1,2014-02-26,2014-03-26,2014-03-10,2,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
1718,10909/16,10909,16,17.45,15,0.0,SANTG,1,2014-02-26,2014-03-26,2014-03-10,2,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
1719,10909/41,10909,41,9.65,5,0.0,SANTG,1,2014-02-26,2014-03-26,2014-03-10,2,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
1720,10910/19,10910,19,9.2,12,0.0,WILMK,1,2014-02-26,2014-03-26,2014-03-04,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
1721,10910/49,10910,49,20.0,10,0.0,WILMK,1,2014-02-26,2014-03-26,2014-03-04,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
1722,10910/61,10910,61,28.5,5,0.0,WILMK,1,2014-02-26,2014-03-26,2014-03-04,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
1723,10911/1,10911,1,18.0,10,0.0,GODOS,3,2014-02-26,2014-03-26,2014-03-05,1,38.19,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
1724,10911/17,10911,17,39.0,12,0.0,GODOS,3,2014-02-26,2014-03-26,2014-03-05,1,38.19,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
1725,10911/67,10911,67,14.0,15,0.0,GODOS,3,2014-02-26,2014-03-26,2014-03-05,1,38.19,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
1726,10912/11,10912,11,21.0,40,0.25,HUNGO,2,2014-02-26,2014-03-26,2014-03-18,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
1727,10912/29,10912,29,123.79,60,0.25,HUNGO,2,2014-02-26,2014-03-26,2014-03-18,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
