,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,CustomerId,EmployeeId,OrderDate,ShipVia,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,price,OnSale,discounted_order,order_total,week_day,month,month_name
1758,10926/11,10926,11,21.0,2,0.0,ANATR,4,2014-03-04,3,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico,42.0,0,0,514.4,1,3,mar
1759,10926/13,10926,13,6.0,10,0.0,ANATR,4,2014-03-04,3,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico,60.0,0,0,514.4,1,3,mar
1760,10926/19,10926,19,9.2,7,0.0,ANATR,4,2014-03-04,3,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico,64.39999999999999,0,0,514.4,1,3,mar
1761,10926/72,10926,72,34.8,10,0.0,ANATR,4,2014-03-04,3,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico,348.0,0,0,514.4,1,3,mar
1762,10927/20,10927,20,81.0,5,0.0,LACOR,4,2014-03-05,1,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,405.0,0,0,800.0,2,3,mar
1763,10927/52,10927,52,7.0,5,0.0,LACOR,4,2014-03-05,1,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,35.0,0,0,800.0,2,3,mar
1764,10927/76,10927,76,18.0,20,0.0,LACOR,4,2014-03-05,1,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,360.0,0,0,800.0,2,3,mar
1765,10928/47,10928,47,9.5,5,0.0,GALED,1,2014-03-05,1,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain,47.5,0,0,137.5,2,3,mar
1766,10928/76,10928,76,18.0,5,0.0,GALED,1,2014-03-05,1,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain,90.0,0,0,137.5,2,3,mar
1767,10929/21,10929,21,10.0,60,0.0,FRANK,6,2014-03-05,1,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,600.0,0,0,1174.75,2,3,mar
1768,10929/75,10929,75,7.75,49,0.0,FRANK,6,2014-03-05,1,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,379.75,0,0,1174.75,2,3,mar
1769,10929/77,10929,77,13.0,15,0.0,FRANK,6,2014-03-05,1,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,195.0,0,0,1174.75,2,3,mar
1770,10930/21,10930,21,10.0,36,0.0,SUPRD,4,2014-03-06,3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,360.0,0,1,2255.5,3,3,mar
1771,10930/27,10930,27,43.9,25,0.0,SUPRD,4,2014-03-06,3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,1097.5,0,1,2255.5,3,3,mar
1772,10930/55,10930,55,24.0,25,0.2,SUPRD,4,2014-03-06,3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,480.00000000000006,1,1,2255.5,3,3,mar
1773,10930/58,10930,58,13.25,30,0.2,SUPRD,4,2014-03-06,3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,318.00000000000006,1,1,2255.5,3,3,mar
1774,10931/13,10931,13,6.0,42,0.15,RICSU,4,2014-03-06,2,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,214.2,1,1,799.2,3,3,mar
1775,10931/57,10931,57,19.5,30,0.0,RICSU,4,2014-03-06,2,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,585.0,0,1,799.2,3,3,mar
1776,10932/16,10932,16,17.45,30,0.1,BONAP,8,2014-03-06,1,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,471.15,1,1,1788.6299999999999,3,3,mar
1777,10932/62,10932,62,49.3,14,0.1,BONAP,8,2014-03-06,1,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,621.18,1,1,1788.6299999999999,3,3,mar
1778,10932/72,10932,72,34.8,16,0.0,BONAP,8,2014-03-06,1,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,556.8,0,1,1788.6299999999999,3,3,mar
1779,10932/75,10932,75,7.75,20,0.1,BONAP,8,2014-03-06,1,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,139.5,1,1,1788.6299999999999,3,3,mar
1780,10933/53,10933,53,32.8,2,0.0,ISLAT,6,2014-03-06,3,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,65.6,0,0,920.6,3,3,mar
1781,10933/61,10933,61,28.5,30,0.0,ISLAT,6,2014-03-06,3,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,855.0,0,0,920.6,3,3,mar
1782,10934/6,10934,6,25.0,20,0.0,LEHMS,3,2014-03-09,3,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany,500.0,0,0,500.0,6,3,mar
1783,10935/1,10935,1,18.0,21,0.0,WELLI,4,2014-03-09,3,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,378.0,0,1,619.5,6,3,mar
1784,10935/18,10935,18,62.5,4,0.25,WELLI,4,2014-03-09,3,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,187.5,1,1,619.5,6,3,mar
1785,10935/23,10935,23,9.0,8,0.25,WELLI,4,2014-03-09,3,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,54.0,1,1,619.5,6,3,mar
1786,10936/36,10936,36,19.0,30,0.2,GREAL,3,2014-03-09,2,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,456.00000000000006,1,1,456.00000000000006,6,3,mar
1787,10937/28,10937,28,45.6,8,0.0,CACTU,7,2014-03-10,3,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,364.8,0,0,644.8,0,3,mar
1788,10937/34,10937,34,14.0,20,0.0,CACTU,7,2014-03-10,3,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,280.0,0,0,644.8,0,3,mar
1789,10938/13,10938,13,6.0,20,0.25,QUICK,3,2014-03-10,2,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,90.0,1,1,2731.875,0,3,mar
1790,10938/43,10938,43,46.0,24,0.25,QUICK,3,2014-03-10,2,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,828.0,1,1,2731.875,0,3,mar
1791,10938/60,10938,60,34.0,49,0.25,QUICK,3,2014-03-10,2,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1249.5,1,1,2731.875,0,3,mar
1792,10938/71,10938,71,21.5,35,0.25,QUICK,3,2014-03-10,2,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,564.375,1,1,2731.875,0,3,mar
1793,10939/2,10939,2,19.0,10,0.15,MAGAA,2,2014-03-10,2,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy,161.5,1,1,637.5,0,3,mar
1794,10939/67,10939,67,14.0,40,0.15,MAGAA,2,2014-03-10,2,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy,476.0,1,1,637.5,0,3,mar
1795,10940/7,10940,7,30.0,8,0.0,BONAP,8,2014-03-11,3,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,240.0,0,0,360.0,1,3,mar
1796,10940/13,10940,13,6.0,20,0.0,BONAP,8,2014-03-11,3,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,120.0,0,0,360.0,1,3,mar
1797,10941/31,10941,31,12.5,44,0.25,SAVEA,7,2014-03-11,2,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,412.5,1,1,4011.75,1,3,mar
1798,10941/62,10941,62,49.3,30,0.25,SAVEA,7,2014-03-11,2,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,1109.2499999999998,1,1,4011.75,1,3,mar
1799,10941/68,10941,68,12.5,80,0.25,SAVEA,7,2014-03-11,2,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,750.0,1,1,4011.75,1,3,mar
1800,10941/72,10941,72,34.8,50,0.0,SAVEA,7,2014-03-11,2,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,1739.9999999999998,0,1,4011.75,1,3,mar
1801,10942/49,10942,49,20.0,28,0.0,REGGC,9,2014-03-11,3,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,560.0,0,0,560.0,1,3,mar
1802,10943/13,10943,13,6.0,15,0.0,BSBEV,4,2014-03-11,2,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK,90.0,0,0,711.0,1,3,mar
1803,10943/22,10943,22,21.0,21,0.0,BSBEV,4,2014-03-11,2,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK,441.0,0,0,711.0,1,3,mar
1804,10943/46,10943,46,12.0,15,0.0,BSBEV,4,2014-03-11,2,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK,180.0,0,0,711.0,1,3,mar
1805,10944/11,10944,11,21.0,5,0.25,BOTTM,6,2014-03-12,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,78.75,1,1,1025.325,2,3,mar
1806,10944/44,10944,44,19.45,18,0.25,BOTTM,6,2014-03-12,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,262.575,1,1,1025.325,2,3,mar
1807,10944/56,10944,56,38.0,18,0.0,BOTTM,6,2014-03-12,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,684.0,0,1,1025.325,2,3,mar
1808,10945/13,10945,13,6.0,20,0.0,MORGK,4,2014-03-12,1,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany,120.0,0,0,245.0,2,3,mar
1809,10945/31,10945,31,12.5,10,0.0,MORGK,4,2014-03-12,1,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany,125.0,0,0,245.0,2,3,mar
1810,10946/10,10946,10,31.0,25,0.0,VAFFE,1,2014-03-12,2,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,775.0,0,0,1407.5,2,3,mar
1811,10946/24,10946,24,4.5,25,0.0,VAFFE,1,2014-03-12,2,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,112.5,0,0,1407.5,2,3,mar
1812,10946/77,10946,77,13.0,40,0.0,VAFFE,1,2014-03-12,2,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,520.0,0,0,1407.5,2,3,mar
1813,10947/59,10947,59,55.0,4,0.0,BSBEV,3,2014-03-13,2,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK,220.0,0,0,220.0,3,3,mar
1814,10948/50,10948,50,16.25,9,0.0,GODOS,3,2014-03-13,3,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,146.25,0,0,2362.25,3,3,mar
1815,10948/51,10948,51,53.0,40,0.0,GODOS,3,2014-03-13,3,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,2120.0,0,0,2362.25,3,3,mar
1816,10948/55,10948,55,24.0,4,0.0,GODOS,3,2014-03-13,3,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,96.0,0,0,2362.25,3,3,mar
1817,10949/6,10949,6,25.0,12,0.0,BOTTM,2,2014-03-13,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,300.0,0,0,4422.0,3,3,mar
1818,10949/10,10949,10,31.0,30,0.0,BOTTM,2,2014-03-13,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,930.0,0,0,4422.0,3,3,mar
1819,10949/17,10949,17,39.0,6,0.0,BOTTM,2,2014-03-13,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,234.0,0,0,4422.0,3,3,mar
1820,10949/62,10949,62,49.3,60,0.0,BOTTM,2,2014-03-13,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,2958.0,0,0,4422.0,3,3,mar
1821,10950/4,10950,4,22.0,5,0.0,MAGAA,1,2014-03-16,2,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy,110.0,0,0,110.0,6,3,mar
1822,10951/33,10951,33,2.5,15,0.05,RICSU,9,2014-03-16,2,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,35.625,1,1,458.755,6,3,mar
1823,10951/41,10951,41,9.65,6,0.05,RICSU,9,2014-03-16,2,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,55.005,1,1,458.755,6,3,mar
1824,10951/75,10951,75,7.75,50,0.05,RICSU,9,2014-03-16,2,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,368.125,1,1,458.755,6,3,mar
1825,10952/6,10952,6,25.0,16,0.05,ALFKI,1,2014-03-16,1,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,380.0,1,1,471.2,6,3,mar
1826,10952/28,10952,28,45.6,2,0.0,ALFKI,1,2014-03-16,1,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,91.2,0,1,471.2,6,3,mar
1827,10953/20,10953,20,81.0,50,0.05,AROUT,9,2014-03-16,2,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,3847.5,1,1,4441.25,6,3,mar
1828,10953/31,10953,31,12.5,50,0.05,AROUT,9,2014-03-16,2,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,593.75,1,1,4441.25,6,3,mar
1829,10954/16,10954,16,17.45,28,0.15,LINOD,5,2014-03-17,1,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,415.31,1,1,1659.5349999999999,0,3,mar
1830,10954/31,10954,31,12.5,25,0.15,LINOD,5,2014-03-17,1,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,265.625,1,1,1659.5349999999999,0,3,mar
1831,10954/45,10954,45,9.5,30,0.0,LINOD,5,2014-03-17,1,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,285.0,0,1,1659.5349999999999,0,3,mar
1832,10954/60,10954,60,34.0,24,0.15,LINOD,5,2014-03-17,1,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,693.5999999999999,1,1,1659.5349999999999,0,3,mar
1833,10955/75,10955,75,7.75,12,0.2,FOLKO,8,2014-03-17,2,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,74.4,1,1,74.4,0,3,mar
1834,10956/21,10956,21,10.0,12,0.0,BLAUS,6,2014-03-17,2,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,120.0,0,0,677.0,0,3,mar
1835,10956/47,10956,47,9.5,14,0.0,BLAUS,6,2014-03-17,2,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,133.0,0,0,677.0,0,3,mar
1836,10956/51,10956,51,53.0,8,0.0,BLAUS,6,2014-03-17,2,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,424.0,0,0,677.0,0,3,mar
1837,10957/30,10957,30,25.89,30,0.0,HILAA,8,2014-03-18,3,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,776.7,0,0,1762.7,1,3,mar
1838,10957/35,10957,35,18.0,40,0.0,HILAA,8,2014-03-18,3,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,720.0,0,0,1762.7,1,3,mar
1839,10957/64,10957,64,33.25,8,0.0,HILAA,8,2014-03-18,3,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,266.0,0,0,1762.7,1,3,mar
1840,10958/5,10958,5,21.35,20,0.0,OCEA,7,2014-03-18,2,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,427.0,0,0,781.0,1,3,mar
1841,10958/7,10958,7,30.0,6,0.0,OCEA,7,2014-03-18,2,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,180.0,0,0,781.0,1,3,mar
1842,10958/72,10958,72,34.8,5,0.0,OCEA,7,2014-03-18,2,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,174.0,0,0,781.0,1,3,mar
1843,10959/75,10959,75,7.75,20,0.15,GOURL,6,2014-03-18,2,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,131.75,1,1,131.75,1,3,mar
1844,10960/24,10960,24,4.5,10,0.25,HILAA,3,2014-03-19,1,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,33.75,1,1,265.35,2,3,mar
1845,10960/41,10960,41,9.65,24,0.0,HILAA,3,2014-03-19,1,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,231.60000000000002,0,1,265.35,2,3,mar
1846,10961/52,10961,52,7.0,6,0.05,QUEE,8,2014-03-19,1,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,39.9,1,1,1119.9,2,3,mar
1847,10961/76,10961,76,18.0,60,0.0,QUEE,8,2014-03-19,1,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,1080.0,0,1,1119.9,2,3,mar
1848,10962/7,10962,7,30.0,45,0.0,QUICK,8,2014-03-19,2,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1350.0,0,0,3584.0,2,3,mar
1849,10962/13,10962,13,6.0,77,0.0,QUICK,8,2014-03-19,2,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,462.0,0,0,3584.0,2,3,mar
1850,10962/53,10962,53,32.8,20,0.0,QUICK,8,2014-03-19,2,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,656.0,0,0,3584.0,2,3,mar
1851,10962/69,10962,69,36.0,9,0.0,QUICK,8,2014-03-19,2,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,324.0,0,0,3584.0,2,3,mar
1852,10962/76,10962,76,18.0,44,0.0,QUICK,8,2014-03-19,2,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,792.0,0,0,3584.0,2,3,mar
1853,10963/60,10963,60,34.0,2,0.15,FURIB,9,2014-03-19,3,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal,57.8,1,1,57.8,2,3,mar
1854,10964/18,10964,18,62.5,6,0.0,SPECD,3,2014-03-20,2,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,375.0,0,0,2052.5,3,3,mar
1855,10964/38,10964,38,263.5,5,0.0,SPECD,3,2014-03-20,2,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,1317.5,0,0,2052.5,3,3,mar
1856,10964/69,10964,69,36.0,10,0.0,SPECD,3,2014-03-20,2,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,360.0,0,0,2052.5,3,3,mar
1857,10965/51,10965,51,53.0,16,0.0,OLDWO,6,2014-03-20,3,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,848.0,0,0,848.0,3,3,mar
1858,10966/37,10966,37,26.0,8,0.0,CHOPS,4,2014-03-20,1,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,208.0,0,1,1098.4599999999998,3,3,mar
1859,10966/56,10966,56,38.0,12,0.15,CHOPS,4,2014-03-20,1,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,387.59999999999997,1,1,1098.4599999999998,3,3,mar
1860,10966/62,10966,62,49.3,12,0.15,CHOPS,4,2014-03-20,1,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,502.8599999999999,1,1,1098.4599999999998,3,3,mar
1861,10967/19,10967,19,9.2,12,0.0,TOMSP,2,2014-03-23,2,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany,110.39999999999999,0,0,910.4,6,3,mar
1862,10967/49,10967,49,20.0,40,0.0,TOMSP,2,2014-03-23,2,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany,800.0,0,0,910.4,6,3,mar
1863,10968/12,10968,12,38.0,30,0.0,ERNSH,1,2014-03-23,3,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1140.0,0,0,1408.0,6,3,mar
1864,10968/24,10968,24,4.5,30,0.0,ERNSH,1,2014-03-23,3,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,135.0,0,0,1408.0,6,3,mar
1865,10968/64,10968,64,33.25,4,0.0,ERNSH,1,2014-03-23,3,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,133.0,0,0,1408.0,6,3,mar
1866,10969/46,10969,46,12.0,9,0.0,COMMI,1,2014-03-23,2,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil,108.0,0,0,108.0,6,3,mar
1867,10970/52,10970,52,7.0,40,0.2,BOLID,9,2014-03-24,1,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain,224.00000000000003,1,1,224.00000000000003,0,3,mar
1868,10971/29,10971,29,123.79,14,0.0,FRANR,2,2014-03-24,2,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France,1733.0600000000002,0,0,1733.0600000000002,0,3,mar
1869,10972/17,10972,17,39.0,6,0.0,LACOR,4,2014-03-24,2,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,234.0,0,0,251.5,0,3,mar
1870,10972/33,10972,33,2.5,7,0.0,LACOR,4,2014-03-24,2,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,17.5,0,0,251.5,0,3,mar
1871,10973/26,10973,26,31.23,5,0.0,LACOR,6,2014-03-24,2,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,156.15,0,0,291.55,0,3,mar
1872,10973/41,10973,41,9.65,6,0.0,LACOR,6,2014-03-24,2,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,57.900000000000006,0,0,291.55,0,3,mar
1873,10973/75,10973,75,7.75,10,0.0,LACOR,6,2014-03-24,2,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,77.5,0,0,291.55,0,3,mar
1874,10974/63,10974,63,43.9,10,0.0,SPLIR,3,2014-03-25,3,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA,439.0,0,0,439.0,1,3,mar
1875,10975/8,10975,8,40.0,16,0.0,BOTTM,1,2014-03-25,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,640.0,0,0,717.5,1,3,mar
1876,10975/75,10975,75,7.75,10,0.0,BOTTM,1,2014-03-25,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,77.5,0,0,717.5,1,3,mar
1877,10976/28,10976,28,45.6,20,0.0,HILAA,1,2014-03-25,1,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,912.0,0,0,912.0,1,3,mar
1878,10977/39,10977,39,18.0,30,0.0,FOLKO,8,2014-03-26,3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,540.0,0,0,2233.0,2,3,mar
1879,10977/47,10977,47,9.5,30,0.0,FOLKO,8,2014-03-26,3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,285.0,0,0,2233.0,2,3,mar
1880,10977/51,10977,51,53.0,10,0.0,FOLKO,8,2014-03-26,3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,530.0,0,0,2233.0,2,3,mar
1881,10977/63,10977,63,43.9,20,0.0,FOLKO,8,2014-03-26,3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,878.0,0,0,2233.0,2,3,mar
1882,10978/8,10978,8,40.0,20,0.15,MAISD,9,2014-03-26,2,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,680.0,1,1,1303.195,2,3,mar
1883,10978/21,10978,21,10.0,40,0.15,MAISD,9,2014-03-26,2,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,340.0,1,1,1303.195,2,3,mar
1884,10978/40,10978,40,18.4,10,0.0,MAISD,9,2014-03-26,2,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,184.0,0,1,1303.195,2,3,mar
1885,10978/44,10978,44,19.45,6,0.15,MAISD,9,2014-03-26,2,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,99.195,1,1,1303.195,2,3,mar
1886,10979/7,10979,7,30.0,18,0.0,ERNSH,8,2014-03-26,2,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,540.0,0,0,4813.5,2,3,mar
1887,10979/12,10979,12,38.0,20,0.0,ERNSH,8,2014-03-26,2,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,760.0,0,0,4813.5,2,3,mar
1888,10979/24,10979,24,4.5,80,0.0,ERNSH,8,2014-03-26,2,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,360.0,0,0,4813.5,2,3,mar
1889,10979/27,10979,27,43.9,30,0.0,ERNSH,8,2014-03-26,2,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1317.0,0,0,4813.5,2,3,mar
1890,10979/31,10979,31,12.5,24,0.0,ERNSH,8,2014-03-26,2,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,300.0,0,0,4813.5,2,3,mar
1891,10979/63,10979,63,43.9,35,0.0,ERNSH,8,2014-03-26,2,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1536.5,0,0,4813.5,2,3,mar
1892,10980/75,10980,75,7.75,40,0.2,FOLKO,4,2014-03-27,1,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,248.0,1,1,248.0,3,3,mar
1893,10981/38,10981,38,263.5,60,0.0,HANAR,1,2014-03-27,2,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,15810.0,0,0,15810.0,3,3,mar
