,Id,ProductId,UnitPrice,Quantity,Discount,OrderId,CustomerId,EmployeeId,OrderDate,ShipPostalCode,price,OnSale,discounted_order,order_total,week_day,month
1630,10869/11,11,21.0,10,0.0,10869,SEVES,5,2014-02-04,OX15 4NB,210.0,False,False,1630.0,1,2
1631,10869/23,23,9.0,50,0.0,10869,SEVES,5,2014-02-04,OX15 4NB,450.0,False,False,1630.0,1,2
1632,10869/68,68,12.5,20,0.0,10869,SEVES,5,2014-02-04,OX15 4NB,250.0,False,False,1630.0,1,2
1633,10870/35,35,18.0,3,0.0,10870,WOLZA,5,2014-02-04,01-012,54.0,False,False,160.0,1,2
1634,10870/51,51,53.0,2,0.0,10870,WOLZA,5,2014-02-04,01-012,106.0,False,False,160.0,1,2
1635,10871/6,6,25.0,50,0.05,10871,BONAP,9,2014-02-05,13008,1187.5,True,True,1979.2299999999998,2,2
1636,10871/16,16,17.45,12,0.05,10871,BONAP,9,2014-02-05,13008,198.92999999999995,True,True,1979.2299999999998,2,2
1637,10871/17,17,39.0,16,0.05,10871,BONAP,9,2014-02-05,13008,592.8,True,True,1979.2299999999998,2,2
1638,10872/55,55,24.0,10,0.05,10872,GODOS,5,2014-02-05,41101,227.99999999999997,True,True,2058.46,2,2
1639,10872/62,62,49.3,20,0.05,10872,GODOS,5,2014-02-05,41101,936.6999999999998,True,True,2058.46,2,2
1640,10872/64,64,33.25,15,0.05,10872,GODOS,5,2014-02-05,41101,473.8125,True,True,2058.46,2,2
1641,10872/65,65,21.05,21,0.05,10872,GODOS,5,2014-02-05,41101,419.9475,True,True,2058.46,2,2
1642,10873/21,21,10.0,20,0.0,10873,WILMK,4,2014-02-06,21240,200.0,False,False,336.8,3,2
1643,10873/28,28,45.6,3,0.0,10873,WILMK,4,2014-02-06,21240,136.8,False,False,336.8,3,2
1644,10874/10,10,31.0,10,0.0,10874,GODOS,5,2014-02-06,41101,310.0,False,False,310.0,3,2
1645,10875/19,19,9.2,25,0.0,10875,BERGS,4,2014-02-06,S-958 22,229.99999999999997,False,True,709.55,3,2
1646,10875/47,47,9.5,21,0.1,10875,BERGS,4,2014-02-06,S-958 22,179.55,True,True,709.55,3,2
1647,10875/49,49,20.0,15,0.0,10875,BERGS,4,2014-02-06,S-958 22,300.0,False,True,709.55,3,2
1648,10876/46,46,12.0,21,0.0,10876,BONAP,7,2014-02-09,13008,252.0,False,False,917.0,6,2
1649,10876/64,64,33.25,20,0.0,10876,BONAP,7,2014-02-09,13008,665.0,False,False,917.0,6,2
1650,10877/16,16,17.45,30,0.25,10877,RICAR,1,2014-02-09,02389-890,392.62499999999994,True,True,1955.125,6,2
1651,10877/18,18,62.5,25,0.0,10877,RICAR,1,2014-02-09,02389-890,1562.5,False,True,1955.125,6,2
1652,10878/20,20,81.0,20,0.05,10878,QUICK,4,2014-02-10,01307,1539.0,True,True,1539.0,0,2
1653,10879/40,40,18.4,12,0.0,10879,WILMK,3,2014-02-10,21240,220.79999999999998,False,False,611.3,0,2
1654,10879/65,65,21.05,10,0.0,10879,WILMK,3,2014-02-10,21240,210.5,False,False,611.3,0,2
1655,10879/76,76,18.0,10,0.0,10879,WILMK,3,2014-02-10,21240,180.0,False,False,611.3,0,2
1656,10880/23,23,9.0,30,0.2,10880,FOLKO,7,2014-02-10,S-844 67,216.0,True,True,1500.0,0,2
1657,10880/61,61,28.5,30,0.2,10880,FOLKO,7,2014-02-10,S-844 67,684.0,True,True,1500.0,0,2
1658,10880/70,70,15.0,50,0.2,10880,FOLKO,7,2014-02-10,S-844 67,600.0,True,True,1500.0,0,2
1659,10881/73,73,15.0,10,0.0,10881,CACTU,4,2014-02-11,1010,150.0,False,False,150.0,1,2
1660,10882/42,42,14.0,25,0.0,10882,SAVEA,4,2014-02-11,83720,350.0,False,True,892.64,1,2
1661,10882/49,49,20.0,20,0.15,10882,SAVEA,4,2014-02-11,83720,340.0,True,True,892.64,1,2
1662,10882/54,54,7.45,32,0.15,10882,SAVEA,4,2014-02-11,83720,202.64,True,True,892.64,1,2
1663,10883/24,24,4.5,8,0.0,10883,LONEP,8,2014-02-12,97219,36.0,False,False,36.0,2,2
1664,10884/21,21,10.0,40,0.05,10884,LETSS,4,2014-02-12,94117,380.0,True,True,1378.07,2,2
1665,10884/56,56,38.0,21,0.05,10884,LETSS,4,2014-02-12,94117,758.1,True,True,1378.07,2,2
1666,10884/65,65,21.05,12,0.05,10884,LETSS,4,2014-02-12,94117,239.96999999999997,True,True,1378.07,2,2
1667,10885/2,2,19.0,20,0.0,10885,SUPRD,6,2014-02-12,B-6000,380.0,False,False,1209.0,2,2
1668,10885/24,24,4.5,12,0.0,10885,SUPRD,6,2014-02-12,B-6000,54.0,False,False,1209.0,2,2
1669,10885/70,70,15.0,30,0.0,10885,SUPRD,6,2014-02-12,B-6000,450.0,False,False,1209.0,2,2
1670,10885/77,77,13.0,25,0.0,10885,SUPRD,6,2014-02-12,B-6000,325.0,False,False,1209.0,2,2
1671,10886/10,10,31.0,70,0.0,10886,HANAR,1,2014-02-13,05454-876,2170.0,False,False,3127.5,3,2
1672,10886/31,31,12.5,35,0.0,10886,HANAR,1,2014-02-13,05454-876,437.5,False,False,3127.5,3,2
1673,10886/77,77,13.0,40,0.0,10886,HANAR,1,2014-02-13,05454-876,520.0,False,False,3127.5,3,2
1674,10887/25,25,14.0,5,0.0,10887,GALED,8,2014-02-13,8022,70.0,False,False,70.0,3,2
1675,10888/2,2,19.0,20,0.0,10888,GODOS,1,2014-02-16,41101,380.0,False,False,605.0,6,2
1676,10888/68,68,12.5,18,0.0,10888,GODOS,1,2014-02-16,41101,225.0,False,False,605.0,6,2
1677,10889/11,11,21.0,40,0.0,10889,RATTC,9,2014-02-16,87110,840.0,False,False,11380.0,6,2
1678,10889/38,38,263.5,40,0.0,10889,RATTC,9,2014-02-16,87110,10540.0,False,False,11380.0,6,2
1679,10890/17,17,39.0,15,0.0,10890,DUMO,7,2014-02-16,44000,585.0,False,False,860.1,6,2
1680,10890/34,34,14.0,10,0.0,10890,DUMO,7,2014-02-16,44000,140.0,False,False,860.1,6,2
1681,10890/41,41,9.65,14,0.0,10890,DUMO,7,2014-02-16,44000,135.1,False,False,860.1,6,2
1682,10891/30,30,25.89,15,0.05,10891,LEHMS,7,2014-02-17,60528,368.93249999999995,True,True,368.93249999999995,0,2
1683,10892/59,59,55.0,40,0.05,10892,MAISD,4,2014-02-17,B-1180,2090.0,True,True,2090.0,0,2
1684,10893/8,8,40.0,30,0.0,10893,KOENE,9,2014-02-18,14776,1200.0,False,False,5502.11,1,2
1685,10893/24,24,4.5,10,0.0,10893,KOENE,9,2014-02-18,14776,45.0,False,False,5502.11,1,2
1686,10893/29,29,123.79,24,0.0,10893,KOENE,9,2014-02-18,14776,2970.96,False,False,5502.11,1,2
1687,10893/30,30,25.89,35,0.0,10893,KOENE,9,2014-02-18,14776,906.15,False,False,5502.11,1,2
1688,10893/36,36,19.0,20,0.0,10893,KOENE,9,2014-02-18,14776,380.0,False,False,5502.11,1,2
1689,10894/13,13,6.0,28,0.05,10894,SAVEA,1,2014-02-18,83720,159.59999999999997,True,True,2753.0999999999995,1,2
1690,10894/69,69,36.0,50,0.05,10894,SAVEA,1,2014-02-18,83720,1709.9999999999998,True,True,2753.0999999999995,1,2
1691,10894/75,75,7.75,120,0.05,10894,SAVEA,1,2014-02-18,83720,883.5,True,True,2753.0999999999995,1,2
1692,10895/24,24,4.5,110,0.0,10895,ERNSH,3,2014-02-18,8010,495.0,False,False,6379.4,1,2
1693,10895/39,39,18.0,45,0.0,10895,ERNSH,3,2014-02-18,8010,810.0,False,False,6379.4,1,2
1694,10895/40,40,18.4,91,0.0,10895,ERNSH,3,2014-02-18,8010,1674.3999999999999,False,False,6379.4,1,2
1695,10895/60,60,34.0,100,0.0,10895,ERNSH,3,2014-02-18,8010,3400.0,False,False,6379.4,1,2
1696,10896/45,45,9.5,15,0.0,10896,MAISD,7,2014-02-19,B-1180,142.5,False,False,750.5,2,2
1697,10896/56,56,38.0,16,0.0,10896,MAISD,7,2014-02-19,B-1180,608.0,False,False,750.5,2,2
1698,10897/29,29,123.79,80,0.0,10897,HUNGO,3,2014-02-19,,9903.2,False,False,10835.240000000002,2,2
1699,10897/30,30,25.89,36,0.0,10897,HUNGO,3,2014-02-19,,932.04,False,False,10835.240000000002,2,2
1700,10898/13,13,6.0,5,0.0,10898,OCEA,4,2014-02-20,1010,30.0,False,False,30.0,3,2
1701,10899/39,39,18.0,8,0.15,10899,LILAS,5,2014-02-20,3508,122.39999999999999,True,True,122.39999999999999,3,2
1702,10900/70,70,15.0,3,0.25,10900,WELLI,1,2014-02-20,08737-363,33.75,True,True,33.75,3,2
1703,10901/41,41,9.65,30,0.0,10901,HILAA,4,2014-02-23,5022,289.5,False,False,934.5,6,2
1704,10901/71,71,21.5,30,0.0,10901,HILAA,4,2014-02-23,5022,645.0,False,False,934.5,6,2
1705,10902/55,55,24.0,30,0.15,10902,FOLKO,1,2014-02-23,S-844 67,612.0,True,True,863.43,6,2
1706,10902/62,62,49.3,6,0.15,10902,FOLKO,1,2014-02-23,S-844 67,251.42999999999995,True,True,863.43,6,2
1707,10903/13,13,6.0,40,0.0,10903,HANAR,3,2014-02-24,05454-876,240.0,False,False,932.05,0,2
1708,10903/65,65,21.05,21,0.0,10903,HANAR,3,2014-02-24,05454-876,442.05,False,False,932.05,0,2
1709,10903/68,68,12.5,20,0.0,10903,HANAR,3,2014-02-24,05454-876,250.0,False,False,932.05,0,2
1710,10904/58,58,13.25,15,0.0,10904,WHITC,3,2014-02-24,98124,198.75,False,False,1924.25,0,2
1711,10904/62,62,49.3,35,0.0,10904,WHITC,3,2014-02-24,98124,1725.5,False,False,1924.25,0,2
1712,10905/1,1,18.0,20,0.05,10905,WELLI,9,2014-02-24,08737-363,341.99999999999994,True,True,341.99999999999994,0,2
1713,10906/61,61,28.5,15,0.0,10906,WOLZA,4,2014-02-25,01-012,427.5,False,False,427.5,1,2
1714,10907/75,75,7.75,14,0.0,10907,SPECD,6,2014-02-25,75016,108.5,False,False,108.5,1,2
1715,10908/7,7,30.0,20,0.05,10908,REGGC,4,2014-02-26,42100,570.0,True,True,663.1,2,2
1716,10908/52,52,7.0,14,0.05,10908,REGGC,4,2014-02-26,42100,93.1,True,True,663.1,2,2
1717,10909/7,7,30.0,12,0.0,10909,SANTG,1,2014-02-26,4110,360.0,False,False,670.0,2,2
1718,10909/16,16,17.45,15,0.0,10909,SANTG,1,2014-02-26,4110,261.75,False,False,670.0,2,2
1719,10909/41,41,9.65,5,0.0,10909,SANTG,1,2014-02-26,4110,48.25,False,False,670.0,2,2
1720,10910/19,19,9.2,12,0.0,10910,WILMK,1,2014-02-26,21240,110.39999999999999,False,False,452.9,2,2
1721,10910/49,49,20.0,10,0.0,10910,WILMK,1,2014-02-26,21240,200.0,False,False,452.9,2,2
1722,10910/61,61,28.5,5,0.0,10910,WILMK,1,2014-02-26,21240,142.5,False,False,452.9,2,2
1723,10911/1,1,18.0,10,0.0,10911,GODOS,3,2014-02-26,41101,180.0,False,False,858.0,2,2
1724,10911/17,17,39.0,12,0.0,10911,GODOS,3,2014-02-26,41101,468.0,False,False,858.0,2,2
1725,10911/67,67,14.0,15,0.0,10911,GODOS,3,2014-02-26,41101,210.0,False,False,858.0,2,2
1726,10912/11,11,21.0,40,0.25,10912,HUNGO,2,2014-02-26,,630.0,True,True,6200.55,2,2
1727,10912/29,29,123.79,60,0.25,10912,HUNGO,2,2014-02-26,,5570.55,True,True,6200.55,2,2
1728,10913/4,4,22.0,30,0.25,10913,QUEE,4,2014-02-26,05487-020,495.0,True,True,768.75,2,2
1729,10913/33,33,2.5,40,0.25,10913,QUEE,4,2014-02-26,05487-020,75.0,True,True,768.75,2,2
1730,10913/58,58,13.25,15,0.0,10913,QUEE,4,2014-02-26,05487-020,198.75,False,True,768.75,2,2
1731,10914/71,71,21.5,25,0.0,10914,QUEE,6,2014-02-27,05487-020,537.5,False,False,537.5,3,2
1732,10915/17,17,39.0,10,0.0,10915,TORTU,2,2014-02-27,05033,390.0,False,False,539.5,3,2
1733,10915/33,33,2.5,30,0.0,10915,TORTU,2,2014-02-27,05033,75.0,False,False,539.5,3,2
1734,10915/54,54,7.45,10,0.0,10915,TORTU,2,2014-02-27,05033,74.5,False,False,539.5,3,2
1735,10916/16,16,17.45,6,0.0,10916,RANCH,1,2014-02-27,1010,104.69999999999999,False,False,686.7,3,2
1736,10916/32,32,32.0,6,0.0,10916,RANCH,1,2014-02-27,1010,192.0,False,False,686.7,3,2
1737,10916/57,57,19.5,20,0.0,10916,RANCH,1,2014-02-27,1010,390.0,False,False,686.7,3,2
1738,10917/30,30,25.89,1,0.0,10917,ROMEY,4,2014-03-02,28001,25.89,False,False,365.89,6,3
1739,10917/60,60,34.0,10,0.0,10917,ROMEY,4,2014-03-02,28001,340.0,False,False,365.89,6,3
1740,10918/1,1,18.0,60,0.25,10918,BOTTM,3,2014-03-02,T2F 8M4,810.0,True,True,1447.5,6,3
1741,10918/60,60,34.0,25,0.25,10918,BOTTM,3,2014-03-02,T2F 8M4,637.5,True,True,1447.5,6,3
1742,10919/16,16,17.45,24,0.0,10919,LINOD,2,2014-03-02,4980,418.79999999999995,False,False,1122.8,6,3
1743,10919/25,25,14.0,24,0.0,10919,LINOD,2,2014-03-02,4980,336.0,False,False,1122.8,6,3
1744,10919/40,40,18.4,20,0.0,10919,LINOD,2,2014-03-02,4980,368.0,False,False,1122.8,6,3
1745,10920/50,50,16.25,24,0.0,10920,AROUT,4,2014-03-03,CO7 6JX,390.0,False,False,390.0,0,3
1746,10921/35,35,18.0,10,0.0,10921,VAFFE,1,2014-03-03,8200,180.0,False,False,1936.0,0,3
1747,10921/63,63,43.9,40,0.0,10921,VAFFE,1,2014-03-03,8200,1756.0,False,False,1936.0,0,3
1748,10922/17,17,39.0,15,0.0,10922,HANAR,5,2014-03-03,05454-876,585.0,False,False,742.5,0,3
1749,10922/24,24,4.5,35,0.0,10922,HANAR,5,2014-03-03,05454-876,157.5,False,False,742.5,0,3
1750,10923/42,42,14.0,10,0.2,10923,LAMAI,7,2014-03-03,31000,112.00000000000001,True,True,748.8000000000001,0,3
1751,10923/43,43,46.0,10,0.2,10923,LAMAI,7,2014-03-03,31000,368.00000000000006,True,True,748.8000000000001,0,3
1752,10923/67,67,14.0,24,0.2,10923,LAMAI,7,2014-03-03,31000,268.8,True,True,748.8000000000001,0,3
1753,10924/10,10,31.0,20,0.1,10924,BERGS,3,2014-03-04,S-958 22,558.0,True,True,1835.7,1,3
1754,10924/28,28,45.6,30,0.1,10924,BERGS,3,2014-03-04,S-958 22,1231.2,True,True,1835.7,1,3
1755,10924/75,75,7.75,6,0.0,10924,BERGS,3,2014-03-04,S-958 22,46.5,False,True,1835.7,1,3
1756,10925/36,36,19.0,25,0.15,10925,HANAR,3,2014-03-04,05454-876,403.74999999999994,True,True,475.15,1,3
1757,10925/52,52,7.0,12,0.15,10925,HANAR,3,2014-03-04,05454-876,71.4,True,True,475.15,1,3
1758,10926/11,11,21.0,2,0.0,10926,ANATR,4,2014-03-04,05021,42.0,False,False,514.4,1,3
1759,10926/13,13,6.0,10,0.0,10926,ANATR,4,2014-03-04,05021,60.0,False,False,514.4,1,3
1760,10926/19,19,9.2,7,0.0,10926,ANATR,4,2014-03-04,05021,64.39999999999999,False,False,514.4,1,3
1761,10926/72,72,34.8,10,0.0,10926,ANATR,4,2014-03-04,05021,348.0,False,False,514.4,1,3
1762,10927/20,20,81.0,5,0.0,10927,LACOR,4,2014-03-05,78000,405.0,False,False,800.0,2,3
1763,10927/52,52,7.0,5,0.0,10927,LACOR,4,2014-03-05,78000,35.0,False,False,800.0,2,3
1764,10927/76,76,18.0,20,0.0,10927,LACOR,4,2014-03-05,78000,360.0,False,False,800.0,2,3
1765,10928/47,47,9.5,5,0.0,10928,GALED,1,2014-03-05,8022,47.5,False,False,137.5,2,3
1766,10928/76,76,18.0,5,0.0,10928,GALED,1,2014-03-05,8022,90.0,False,False,137.5,2,3
1767,10929/21,21,10.0,60,0.0,10929,FRANK,6,2014-03-05,80805,600.0,False,False,1174.75,2,3
1768,10929/75,75,7.75,49,0.0,10929,FRANK,6,2014-03-05,80805,379.75,False,False,1174.75,2,3
1769,10929/77,77,13.0,15,0.0,10929,FRANK,6,2014-03-05,80805,195.0,False,False,1174.75,2,3
1770,10930/21,21,10.0,36,0.0,10930,SUPRD,4,2014-03-06,B-6000,360.0,False,True,2255.5,3,3
1771,10930/27,27,43.9,25,0.0,10930,SUPRD,4,2014-03-06,B-6000,1097.5,False,True,2255.5,3,3
1772,10930/55,55,24.0,25,0.2,10930,SUPRD,4,2014-03-06,B-6000,480.00000000000006,True,True,2255.5,3,3
1773,10930/58,58,13.25,30,0.2,10930,SUPRD,4,2014-03-06,B-6000,318.00000000000006,True,True,2255.5,3,3
1774,10931/13,13,6.0,42,0.15,10931,RICSU,4,2014-03-06,1204,214.2,True,True,799.2,3,3
1775,10931/57,57,19.5,30,0.0,10931,RICSU,4,2014-03-06,1204,585.0,False,True,799.2,3,3
1776,10932/16,16,17.45,30,0.1,10932,BONAP,8,2014-03-06,13008,471.15,True,True,1788.6299999999999,3,3
1777,10932/62,62,49.3,14,0.1,10932,BONAP,8,2014-03-06,13008,621.18,True,True,1788.6299999999999,3,3
1778,10932/72,72,34.8,16,0.0,10932,BONAP,8,2014-03-06,13008,556.8,False,True,1788.6299999999999,3,3
1779,10932/75,75,7.75,20,0.1,10932,BONAP,8,2014-03-06,13008,139.5,True,True,1788.6299999999999,3,3
1780,10933/53,53,32.8,2,0.0,10933,ISLAT,6,2014-03-06,PO31 7PJ,65.6,False,False,920.6,3,3
1781,10933/61,61,28.5,30,0.0,10933,ISLAT,6,2014-03-06,PO31 7PJ,855.0,False,False,920.6,3,3
1782,10934/6,6,25.0,20,0.0,10934,LEHMS,3,2014-03-09,60528,500.0,False,False,500.0,6,3
1783,10935/1,1,18.0,21,0.0,10935,WELLI,4,2014-03-09,08737-363,378.0,False,True,619.5,6,3
1784,10935/18,18,62.5,4,0.25,10935,WELLI,4,2014-03-09,08737-363,187.5,True,True,619.5,6,3
1785,10935/23,23,9.0,8,0.25,10935,WELLI,4,2014-03-09,08737-363,54.0,True,True,619.5,6,3
1786,10936/36,36,19.0,30,0.2,10936,GREAL,3,2014-03-09,97403,456.00000000000006,True,True,456.00000000000006,6,3
1787,10937/28,28,45.6,8,0.0,10937,CACTU,7,2014-03-10,1010,364.8,False,False,644.8,0,3
1788,10937/34,34,14.0,20,0.0,10937,CACTU,7,2014-03-10,1010,280.0,False,False,644.8,0,3
1789,10938/13,13,6.0,20,0.25,10938,QUICK,3,2014-03-10,01307,90.0,True,True,2731.875,0,3
1790,10938/43,43,46.0,24,0.25,10938,QUICK,3,2014-03-10,01307,828.0,True,True,2731.875,0,3
1791,10938/60,60,34.0,49,0.25,10938,QUICK,3,2014-03-10,01307,1249.5,True,True,2731.875,0,3
1792,10938/71,71,21.5,35,0.25,10938,QUICK,3,2014-03-10,01307,564.375,True,True,2731.875,0,3
1793,10939/2,2,19.0,10,0.15,10939,MAGAA,2,2014-03-10,24100,161.5,True,True,637.5,0,3
1794,10939/67,67,14.0,40,0.15,10939,MAGAA,2,2014-03-10,24100,476.0,True,True,637.5,0,3
1795,10940/7,7,30.0,8,0.0,10940,BONAP,8,2014-03-11,13008,240.0,False,False,360.0,1,3
1796,10940/13,13,6.0,20,0.0,10940,BONAP,8,2014-03-11,13008,120.0,False,False,360.0,1,3
1797,10941/31,31,12.5,44,0.25,10941,SAVEA,7,2014-03-11,83720,412.5,True,True,4011.75,1,3
1798,10941/62,62,49.3,30,0.25,10941,SAVEA,7,2014-03-11,83720,1109.2499999999998,True,True,4011.75,1,3
1799,10941/68,68,12.5,80,0.25,10941,SAVEA,7,2014-03-11,83720,750.0,True,True,4011.75,1,3
1800,10941/72,72,34.8,50,0.0,10941,SAVEA,7,2014-03-11,83720,1739.9999999999998,False,True,4011.75,1,3
1801,10942/49,49,20.0,28,0.0,10942,REGGC,9,2014-03-11,42100,560.0,False,False,560.0,1,3
1802,10943/13,13,6.0,15,0.0,10943,BSBEV,4,2014-03-11,EC2 5NT,90.0,False,False,711.0,1,3
1803,10943/22,22,21.0,21,0.0,10943,BSBEV,4,2014-03-11,EC2 5NT,441.0,False,False,711.0,1,3
1804,10943/46,46,12.0,15,0.0,10943,BSBEV,4,2014-03-11,EC2 5NT,180.0,False,False,711.0,1,3
1805,10944/11,11,21.0,5,0.25,10944,BOTTM,6,2014-03-12,T2F 8M4,78.75,True,True,1025.325,2,3
1806,10944/44,44,19.45,18,0.25,10944,BOTTM,6,2014-03-12,T2F 8M4,262.575,True,True,1025.325,2,3
1807,10944/56,56,38.0,18,0.0,10944,BOTTM,6,2014-03-12,T2F 8M4,684.0,False,True,1025.325,2,3
1808,10945/13,13,6.0,20,0.0,10945,MORGK,4,2014-03-12,04179,120.0,False,False,245.0,2,3
1809,10945/31,31,12.5,10,0.0,10945,MORGK,4,2014-03-12,04179,125.0,False,False,245.0,2,3
1810,10946/10,10,31.0,25,0.0,10946,VAFFE,1,2014-03-12,8200,775.0,False,False,1407.5,2,3
1811,10946/24,24,4.5,25,0.0,10946,VAFFE,1,2014-03-12,8200,112.5,False,False,1407.5,2,3
1812,10946/77,77,13.0,40,0.0,10946,VAFFE,1,2014-03-12,8200,520.0,False,False,1407.5,2,3
1813,10947/59,59,55.0,4,0.0,10947,BSBEV,3,2014-03-13,EC2 5NT,220.0,False,False,220.0,3,3
1814,10948/50,50,16.25,9,0.0,10948,GODOS,3,2014-03-13,41101,146.25,False,False,2362.25,3,3
1815,10948/51,51,53.0,40,0.0,10948,GODOS,3,2014-03-13,41101,2120.0,False,False,2362.25,3,3
1816,10948/55,55,24.0,4,0.0,10948,GODOS,3,2014-03-13,41101,96.0,False,False,2362.25,3,3
1817,10949/6,6,25.0,12,0.0,10949,BOTTM,2,2014-03-13,T2F 8M4,300.0,False,False,4422.0,3,3
1818,10949/10,10,31.0,30,0.0,10949,BOTTM,2,2014-03-13,T2F 8M4,930.0,False,False,4422.0,3,3
1819,10949/17,17,39.0,6,0.0,10949,BOTTM,2,2014-03-13,T2F 8M4,234.0,False,False,4422.0,3,3
1820,10949/62,62,49.3,60,0.0,10949,BOTTM,2,2014-03-13,T2F 8M4,2958.0,False,False,4422.0,3,3
1821,10950/4,4,22.0,5,0.0,10950,MAGAA,1,2014-03-16,24100,110.0,False,False,110.0,6,3
1822,10951/33,33,2.5,15,0.05,10951,RICSU,9,2014-03-16,1204,35.625,True,True,458.755,6,3
1823,10951/41,41,9.65,6,0.05,10951,RICSU,9,2014-03-16,1204,55.005,True,True,458.755,6,3
1824,10951/75,75,7.75,50,0.05,10951,RICSU,9,2014-03-16,1204,368.125,True,True,458.755,6,3
1825,10952/6,6,25.0,16,0.05,10952,ALFKI,1,2014-03-16,12209,380.0,True,True,471.2,6,3
1826,10952/28,28,45.6,2,0.0,10952,ALFKI,1,2014-03-16,12209,91.2,False,True,471.2,6,3
1827,10953/20,20,81.0,50,0.05,10953,AROUT,9,2014-03-16,CO7 6JX,3847.5,True,True,4441.25,6,3
1828,10953/31,31,12.5,50,0.05,10953,AROUT,9,2014-03-16,CO7 6JX,593.75,True,True,4441.25,6,3
1829,10954/16,16,17.45,28,0.15,10954,LINOD,5,2014-03-17,4980,415.31,True,True,1659.5349999999999,0,3
1830,10954/31,31,12.5,25,0.15,10954,LINOD,5,2014-03-17,4980,265.625,True,True,1659.5349999999999,0,3
1831,10954/45,45,9.5,30,0.0,10954,LINOD,5,2014-03-17,4980,285.0,False,True,1659.5349999999999,0,3
1832,10954/60,60,34.0,24,0.15,10954,LINOD,5,2014-03-17,4980,693.5999999999999,True,True,1659.5349999999999,0,3
1833,10955/75,75,7.75,12,0.2,10955,FOLKO,8,2014-03-17,S-844 67,74.4,True,True,74.4,0,3
1834,10956/21,21,10.0,12,0.0,10956,BLAUS,6,2014-03-17,68306,120.0,False,False,677.0,0,3
1835,10956/47,47,9.5,14,0.0,10956,BLAUS,6,2014-03-17,68306,133.0,False,False,677.0,0,3
1836,10956/51,51,53.0,8,0.0,10956,BLAUS,6,2014-03-17,68306,424.0,False,False,677.0,0,3
1837,10957/30,30,25.89,30,0.0,10957,HILAA,8,2014-03-18,5022,776.7,False,False,1762.7,1,3
1838,10957/35,35,18.0,40,0.0,10957,HILAA,8,2014-03-18,5022,720.0,False,False,1762.7,1,3
1839,10957/64,64,33.25,8,0.0,10957,HILAA,8,2014-03-18,5022,266.0,False,False,1762.7,1,3
1840,10958/5,5,21.35,20,0.0,10958,OCEA,7,2014-03-18,1010,427.0,False,False,781.0,1,3
1841,10958/7,7,30.0,6,0.0,10958,OCEA,7,2014-03-18,1010,180.0,False,False,781.0,1,3
1842,10958/72,72,34.8,5,0.0,10958,OCEA,7,2014-03-18,1010,174.0,False,False,781.0,1,3
1843,10959/75,75,7.75,20,0.15,10959,GOURL,6,2014-03-18,04876-786,131.75,True,True,131.75,1,3
1844,10960/24,24,4.5,10,0.25,10960,HILAA,3,2014-03-19,5022,33.75,True,True,265.35,2,3
1845,10960/41,41,9.65,24,0.0,10960,HILAA,3,2014-03-19,5022,231.60000000000002,False,True,265.35,2,3
1846,10961/52,52,7.0,6,0.05,10961,QUEE,8,2014-03-19,05487-020,39.9,True,True,1119.9,2,3
1847,10961/76,76,18.0,60,0.0,10961,QUEE,8,2014-03-19,05487-020,1080.0,False,True,1119.9,2,3
1848,10962/7,7,30.0,45,0.0,10962,QUICK,8,2014-03-19,01307,1350.0,False,False,3584.0,2,3
1849,10962/13,13,6.0,77,0.0,10962,QUICK,8,2014-03-19,01307,462.0,False,False,3584.0,2,3
1850,10962/53,53,32.8,20,0.0,10962,QUICK,8,2014-03-19,01307,656.0,False,False,3584.0,2,3
1851,10962/69,69,36.0,9,0.0,10962,QUICK,8,2014-03-19,01307,324.0,False,False,3584.0,2,3
1852,10962/76,76,18.0,44,0.0,10962,QUICK,8,2014-03-19,01307,792.0,False,False,3584.0,2,3
1853,10963/60,60,34.0,2,0.15,10963,FURIB,9,2014-03-19,1675,57.8,True,True,57.8,2,3
1854,10964/18,18,62.5,6,0.0,10964,SPECD,3,2014-03-20,75016,375.0,False,False,2052.5,3,3
1855,10964/38,38,263.5,5,0.0,10964,SPECD,3,2014-03-20,75016,1317.5,False,False,2052.5,3,3
1856,10964/69,69,36.0,10,0.0,10964,SPECD,3,2014-03-20,75016,360.0,False,False,2052.5,3,3
1857,10965/51,51,53.0,16,0.0,10965,OLDWO,6,2014-03-20,99508,848.0,False,False,848.0,3,3
1858,10966/37,37,26.0,8,0.0,10966,CHOPS,4,2014-03-20,3012,208.0,False,True,1098.4599999999998,3,3
1859,10966/56,56,38.0,12,0.15,10966,CHOPS,4,2014-03-20,3012,387.59999999999997,True,True,1098.4599999999998,3,3
1860,10966/62,62,49.3,12,0.15,10966,CHOPS,4,2014-03-20,3012,502.8599999999999,True,True,1098.4599999999998,3,3
1861,10967/19,19,9.2,12,0.0,10967,TOMSP,2,2014-03-23,44087,110.39999999999999,False,False,910.4,6,3
1862,10967/49,49,20.0,40,0.0,10967,TOMSP,2,2014-03-23,44087,800.0,False,False,910.4,6,3
1863,10968/12,12,38.0,30,0.0,10968,ERNSH,1,2014-03-23,8010,1140.0,False,False,1408.0,6,3
1864,10968/24,24,4.5,30,0.0,10968,ERNSH,1,2014-03-23,8010,135.0,False,False,1408.0,6,3
1865,10968/64,64,33.25,4,0.0,10968,ERNSH,1,2014-03-23,8010,133.0,False,False,1408.0,6,3
