,index,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,price,OnSale,discounted_order,order_total
1087,1087,10661/39,10661,39,18.0,3,0.2,43.2,1,1,562.6000000000001
1088,1088,10661/58,10661,58,13.25,49,0.2,519.4000000000001,1,1,562.6000000000001
1089,1089,10662/68,10662,68,12.5,10,0.0,125.0,0,0,125.0
1090,1090,10663/40,10663,40,18.4,30,0.05,524.3999999999999,1,1,1930.3999999999996
1091,1091,10663/42,10663,42,14.0,30,0.05,398.99999999999994,1,1,1930.3999999999996
1092,1092,10663/51,10663,51,53.0,20,0.05,1006.9999999999999,1,1,1930.3999999999996
1093,1093,10664/10,10664,10,31.0,24,0.15,632.4,1,1,1288.3875
1094,1094,10664/56,10664,56,38.0,12,0.15,387.59999999999997,1,1,1288.3875
1095,1095,10664/65,10664,65,21.05,15,0.15,268.38750000000005,1,1,1288.3875
1096,1096,10665/51,10665,51,53.0,20,0.0,1060.0,0,0,1295.0
1097,1097,10665/59,10665,59,55.0,1,0.0,55.0,0,0,1295.0
1098,1098,10665/76,10665,76,18.0,10,0.0,180.0,0,0,1295.0
1099,1099,10666/29,10666,29,123.79,36,0.0,4456.4400000000005,0,0,4666.9400000000005
1100,1100,10666/65,10666,65,21.05,10,0.0,210.5,0,0,4666.9400000000005
1101,1101,10667/69,10667,69,36.0,45,0.2,1296.0,1,1,1536.8
1102,1102,10667/71,10667,71,21.5,14,0.2,240.79999999999998,1,1,1536.8
1103,1103,10668/31,10668,31,12.5,8,0.1,90.0,1,1,625.275
1104,1104,10668/55,10668,55,24.0,4,0.1,86.4,1,1,625.275
1105,1105,10668/64,10668,64,33.25,15,0.1,448.875,1,1,625.275
1106,1106,10669/36,10669,36,19.0,30,0.0,570.0,0,0,570.0
1107,1107,10670/23,10670,23,9.0,32,0.0,288.0,0,0,2301.75
1108,1108,10670/46,10670,46,12.0,60,0.0,720.0,0,0,2301.75
1109,1109,10670/67,10670,67,14.0,25,0.0,350.0,0,0,2301.75
1110,1110,10670/73,10670,73,15.0,50,0.0,750.0,0,0,2301.75
1111,1111,10670/75,10670,75,7.75,25,0.0,193.75,0,0,2301.75
1112,1112,10671/16,10671,16,17.45,10,0.0,174.5,0,0,920.1
1113,1113,10671/62,10671,62,49.3,10,0.0,493.0,0,0,920.1
1114,1114,10671/65,10671,65,21.05,12,0.0,252.60000000000002,0,0,920.1
1115,1115,10672/38,10672,38,263.5,15,0.1,3557.25,1,1,3815.25
1116,1116,10672/71,10672,71,21.5,12,0.0,258.0,0,1,3815.25
1117,1117,10673/16,10673,16,17.45,3,0.0,52.349999999999994,0,0,412.35
1118,1118,10673/42,10673,42,14.0,6,0.0,84.0,0,0,412.35
1119,1119,10673/43,10673,43,46.0,6,0.0,276.0,0,0,412.35
1120,1120,10674/23,10674,23,9.0,5,0.0,45.0,0,0,45.0
1121,1121,10675/14,10675,14,23.25,30,0.0,697.5,0,0,1423.0
1122,1122,10675/53,10675,53,32.8,10,0.0,328.0,0,0,1423.0
1123,1123,10675/58,10675,58,13.25,30,0.0,397.5,0,0,1423.0
1124,1124,10676/10,10676,10,31.0,2,0.0,62.0,0,0,534.85
1125,1125,10676/19,10676,19,9.2,7,0.0,64.39999999999999,0,0,534.85
1126,1126,10676/44,10676,44,19.45,21,0.0,408.45,0,0,534.85
1127,1127,10677/26,10677,26,31.23,30,0.15,796.365,1,1,813.365
1128,1128,10677/33,10677,33,2.5,8,0.15,17.0,1,1,813.365
1129,1129,10678/12,10678,12,38.0,100,0.0,3800.0,0,0,5256.5
1130,1130,10678/33,10678,33,2.5,30,0.0,75.0,0,0,5256.5
1131,1131,10678/41,10678,41,9.65,120,0.0,1158.0,0,0,5256.5
1132,1132,10678/54,10678,54,7.45,30,0.0,223.5,0,0,5256.5
1133,1133,10679/59,10679,59,55.0,12,0.0,660.0,0,0,660.0
1134,1134,10680/16,10680,16,17.45,50,0.25,654.3749999999999,1,1,1261.875
1135,1135,10680/31,10680,31,12.5,20,0.25,187.5,1,1,1261.875
1136,1136,10680/42,10680,42,14.0,40,0.25,420.0,1,1,1261.875
1137,1137,10681/19,10681,19,9.2,30,0.1,248.39999999999998,1,1,1287.4
1138,1138,10681/21,10681,21,10.0,12,0.1,108.0,1,1,1287.4
1139,1139,10681/64,10681,64,33.25,28,0.0,931.0,0,1,1287.4
1140,1140,10682/33,10682,33,2.5,30,0.0,75.0,0,0,375.5
1141,1141,10682/66,10682,66,17.0,4,0.0,68.0,0,0,375.5
1142,1142,10682/75,10682,75,7.75,30,0.0,232.5,0,0,375.5
1143,1143,10683/52,10683,52,7.0,9,0.0,63.0,0,0,63.0
1144,1144,10684/40,10684,40,18.4,20,0.0,368.0,0,0,1768.0
1145,1145,10684/47,10684,47,9.5,40,0.0,380.0,0,0,1768.0
1146,1146,10684/60,10684,60,34.0,30,0.0,1020.0,0,0,1768.0
1147,1147,10685/10,10685,10,31.0,20,0.0,620.0,0,0,801.1
1148,1148,10685/41,10685,41,9.65,4,0.0,38.6,0,0,801.1
1149,1149,10685/47,10685,47,9.5,15,0.0,142.5,0,0,801.1
1150,1150,10686/17,10686,17,39.0,30,0.2,936.0000000000001,1,1,1404.45
1151,1151,10686/26,10686,26,31.23,15,0.0,468.45,0,1,1404.45
1152,1152,10687/9,10687,9,97.0,50,0.25,3637.5,1,1,4960.9
1153,1153,10687/29,10687,29,123.79,10,0.0,1237.9,0,1,4960.9
1154,1154,10687/36,10687,36,19.0,6,0.25,85.5,1,1,4960.9
1155,1155,10688/10,10688,10,31.0,18,0.1,502.20000000000005,1,1,3160.6000000000004
1156,1156,10688/28,10688,28,45.6,60,0.1,2462.4,1,1,3160.6000000000004
1157,1157,10688/34,10688,34,14.0,14,0.0,196.0,0,1,3160.6000000000004
1158,1158,10689/1,10689,1,18.0,35,0.25,472.5,1,1,472.5
1159,1159,10690/56,10690,56,38.0,20,0.25,570.0,1,1,862.5
1160,1160,10690/77,10690,77,13.0,30,0.25,292.5,1,1,862.5
1161,1161,10691/1,10691,1,18.0,30,0.0,540.0,0,0,10164.8
1162,1162,10691/29,10691,29,123.79,40,0.0,4951.6,0,0,10164.8
1163,1163,10691/43,10691,43,46.0,40,0.0,1840.0,0,0,10164.8
1164,1164,10691/44,10691,44,19.45,24,0.0,466.79999999999995,0,0,10164.8
1165,1165,10691/62,10691,62,49.3,48,0.0,2366.3999999999996,0,0,10164.8
1166,1166,10692/63,10692,63,43.9,20,0.0,878.0,0,0,878.0
1167,1167,10693/9,10693,9,97.0,6,0.0,582.0,0,1,2071.2
1168,1168,10693/54,10693,54,7.45,60,0.15,379.95,1,1,2071.2
1169,1169,10693/69,10693,69,36.0,30,0.15,917.9999999999999,1,1,2071.2
1170,1170,10693/73,10693,73,15.0,15,0.15,191.25,1,1,2071.2
1171,1171,10694/7,10694,7,30.0,90,0.0,2700.0,0,0,4825.0
1172,1172,10694/59,10694,59,55.0,25,0.0,1375.0,0,0,4825.0
1173,1173,10694/70,10694,70,15.0,50,0.0,750.0,0,0,4825.0
1174,1174,10695/8,10695,8,40.0,10,0.0,400.0,0,0,642.0
1175,1175,10695/12,10695,12,38.0,4,0.0,152.0,0,0,642.0
1176,1176,10695/24,10695,24,4.5,20,0.0,90.0,0,0,642.0
1177,1177,10696/17,10696,17,39.0,20,0.0,780.0,0,0,996.0
1178,1178,10696/46,10696,46,12.0,18,0.0,216.0,0,0,996.0
1179,1179,10697/19,10697,19,9.2,7,0.25,48.3,1,1,805.425
1180,1180,10697/35,10697,35,18.0,9,0.25,121.5,1,1,805.425
1181,1181,10697/58,10697,58,13.25,30,0.25,298.125,1,1,805.425
1182,1182,10697/70,10697,70,15.0,30,0.25,337.5,1,1,805.425
1183,1183,10698/11,10698,11,21.0,15,0.0,315.0,0,1,3436.4434999999994
1184,1184,10698/17,10698,17,39.0,8,0.05,296.4,1,1,3436.4434999999994
1185,1185,10698/29,10698,29,123.79,12,0.05,1411.206,1,1,3436.4434999999994
1186,1186,10698/65,10698,65,21.05,65,0.05,1299.8374999999999,1,1,3436.4434999999994
1187,1187,10698/70,10698,70,15.0,8,0.05,114.0,1,1,3436.4434999999994
1188,1188,10699/47,10699,47,9.5,12,0.0,114.0,0,0,114.0
1189,1189,10700/1,10700,1,18.0,5,0.2,72.0,1,1,1638.4
1190,1190,10700/34,10700,34,14.0,12,0.2,134.4,1,1,1638.4
1191,1191,10700/68,10700,68,12.5,40,0.2,400.0,1,1,1638.4
1192,1192,10700/71,10700,71,21.5,60,0.2,1032.0,1,1,1638.4
1193,1193,10701/59,10701,59,55.0,42,0.15,1963.5,1,1,2864.5
1194,1194,10701/71,10701,71,21.5,20,0.15,365.5,1,1,2864.5
1195,1195,10701/76,10701,76,18.0,35,0.15,535.5,1,1,2864.5
1196,1196,10702/3,10702,3,10.0,6,0.0,60.0,0,0,330.0
1197,1197,10702/76,10702,76,18.0,15,0.0,270.0,0,0,330.0
1198,1198,10703/2,10703,2,19.0,5,0.0,95.0,0,0,2545.0
1199,1199,10703/59,10703,59,55.0,35,0.0,1925.0,0,0,2545.0
1200,1200,10703/73,10703,73,15.0,35,0.0,525.0,0,0,2545.0
1201,1201,10704/4,10704,4,22.0,6,0.0,132.0,0,0,595.5
1202,1202,10704/24,10704,24,4.5,35,0.0,157.5,0,0,595.5
1203,1203,10704/48,10704,48,12.75,24,0.0,306.0,0,0,595.5
1204,1204,10705/31,10705,31,12.5,20,0.0,250.0,0,0,378.0
1205,1205,10705/32,10705,32,32.0,4,0.0,128.0,0,0,378.0
1206,1206,10706/16,10706,16,17.45,20,0.0,349.0,0,0,1893.0
1207,1207,10706/43,10706,43,46.0,24,0.0,1104.0,0,0,1893.0
1208,1208,10706/59,10706,59,55.0,8,0.0,440.0,0,0,1893.0
1209,1209,10707/55,10707,55,24.0,21,0.0,504.0,0,1,1641.0
1210,1210,10707/57,10707,57,19.5,40,0.0,780.0,0,1,1641.0
1211,1211,10707/70,10707,70,15.0,28,0.15,357.0,1,1,1641.0
1212,1212,10708/5,10708,5,21.35,4,0.0,85.4,0,0,180.4
1213,1213,10708/36,10708,36,19.0,5,0.0,95.0,0,0,180.4
1214,1214,10709/8,10709,8,40.0,40,0.0,1600.0,0,0,3424.0
1215,1215,10709/51,10709,51,53.0,28,0.0,1484.0,0,0,3424.0
1216,1216,10709/60,10709,60,34.0,10,0.0,340.0,0,0,3424.0
1217,1217,10710/19,10710,19,9.2,5,0.0,46.0,0,0,93.5
1218,1218,10710/47,10710,47,9.5,5,0.0,47.5,0,0,93.5
1219,1219,10711/19,10711,19,9.2,12,0.0,110.39999999999999,0,0,4451.7
1220,1220,10711/41,10711,41,9.65,42,0.0,405.3,0,0,4451.7
1221,1221,10711/53,10711,53,32.8,120,0.0,3935.9999999999995,0,0,4451.7
1222,1222,10712/53,10712,53,32.8,3,0.05,93.47999999999999,1,1,1233.48
1223,1223,10712/56,10712,56,38.0,30,0.0,1140.0,0,1,1233.48
1224,1224,10713/10,10713,10,31.0,18,0.0,558.0,0,0,2827.9
1225,1225,10713/26,10713,26,31.23,30,0.0,936.9,0,0,2827.9
1226,1226,10713/45,10713,45,9.5,110,0.0,1045.0,0,0,2827.9
1227,1227,10713/46,10713,46,12.0,24,0.0,288.0,0,0,2827.9
1228,1228,10714/2,10714,2,19.0,30,0.25,427.5,1,1,2205.75
1229,1229,10714/17,10714,17,39.0,27,0.25,789.75,1,1,2205.75
1230,1230,10714/47,10714,47,9.5,50,0.25,356.25,1,1,2205.75
1231,1231,10714/56,10714,56,38.0,18,0.25,513.0,1,1,2205.75
1232,1232,10714/58,10714,58,13.25,12,0.25,119.25,1,1,2205.75
1233,1233,10715/10,10715,10,31.0,21,0.0,651.0,0,0,1296.0
1234,1234,10715/71,10715,71,21.5,30,0.0,645.0,0,0,1296.0
1235,1235,10716/21,10716,21,10.0,5,0.0,50.0,0,0,706.0
1236,1236,10716/51,10716,51,53.0,7,0.0,371.0,0,0,706.0
1237,1237,10716/61,10716,61,28.5,10,0.0,285.0,0,0,706.0
1238,1238,10717/21,10717,21,10.0,32,0.05,304.0,1,1,1270.75
1239,1239,10717/54,10717,54,7.45,15,0.0,111.75,0,1,1270.75
1240,1240,10717/69,10717,69,36.0,25,0.05,854.9999999999999,1,1,1270.75
1241,1241,10718/12,10718,12,38.0,36,0.0,1368.0,0,0,3463.0
1242,1242,10718/16,10718,16,17.45,20,0.0,349.0,0,0,3463.0
1243,1243,10718/36,10718,36,19.0,40,0.0,760.0,0,0,3463.0
1244,1244,10718/62,10718,62,49.3,20,0.0,986.0,0,0,3463.0
1245,1245,10719/18,10719,18,62.5,12,0.25,562.5,1,1,844.2525
1246,1246,10719/30,10719,30,25.89,3,0.25,58.2525,1,1,844.2525
1247,1247,10719/54,10719,54,7.45,40,0.25,223.5,1,1,844.2525
1248,1248,10720/35,10720,35,18.0,21,0.0,378.0,0,0,550.0
1249,1249,10720/71,10720,71,21.5,8,0.0,172.0,0,0,550.0
1250,1250,10721/44,10721,44,19.45,50,0.05,923.875,1,1,923.875
1251,1251,10722/2,10722,2,19.0,3,0.0,57.0,0,0,1570.0
1252,1252,10722/31,10722,31,12.5,50,0.0,625.0,0,0,1570.0
1253,1253,10722/68,10722,68,12.5,45,0.0,562.5,0,0,1570.0
1254,1254,10722/75,10722,75,7.75,42,0.0,325.5,0,0,1570.0
1255,1255,10723/26,10723,26,31.23,15,0.0,468.45,0,0,468.45
1256,1256,10724/10,10724,10,31.0,16,0.0,496.0,0,0,638.5
1257,1257,10724/61,10724,61,28.5,5,0.0,142.5,0,0,638.5
1258,1258,10725/41,10725,41,9.65,12,0.0,115.80000000000001,0,0,287.8
1259,1259,10725/52,10725,52,7.0,4,0.0,28.0,0,0,287.8
1260,1260,10725/55,10725,55,24.0,6,0.0,144.0,0,0,287.8
1261,1261,10726/4,10726,4,22.0,25,0.0,550.0,0,0,655.0
1262,1262,10726/11,10726,11,21.0,5,0.0,105.0,0,0,655.0
1263,1263,10727/17,10727,17,39.0,20,0.05,741.0,1,1,1624.5
1264,1264,10727/56,10727,56,38.0,10,0.05,361.0,1,1,1624.5
1265,1265,10727/59,10727,59,55.0,10,0.05,522.5,1,1,1624.5
1266,1266,10728/30,10728,30,25.89,15,0.0,388.35,0,0,1296.75
1267,1267,10728/40,10728,40,18.4,6,0.0,110.39999999999999,0,0,1296.75
1268,1268,10728/55,10728,55,24.0,12,0.0,288.0,0,0,1296.75
1269,1269,10728/60,10728,60,34.0,15,0.0,510.0,0,0,1296.75
1270,1270,10729/1,10729,1,18.0,50,0.0,900.0,0,0,1850.0
1271,1271,10729/21,10729,21,10.0,30,0.0,300.0,0,0,1850.0
1272,1272,10729/50,10729,50,16.25,40,0.0,650.0,0,0,1850.0
1273,1273,10730/16,10730,16,17.45,15,0.05,248.66249999999997,1,1,484.26249999999993
1274,1274,10730/31,10730,31,12.5,3,0.05,35.625,1,1,484.26249999999993
1275,1275,10730/65,10730,65,21.05,10,0.05,199.975,1,1,484.26249999999993
1276,1276,10731/21,10731,21,10.0,40,0.05,380.0,1,1,1890.4999999999998
1277,1277,10731/51,10731,51,53.0,30,0.05,1510.4999999999998,1,1,1890.4999999999998
1278,1278,10732/76,10732,76,18.0,20,0.0,360.0,0,0,360.0
1279,1279,10733/14,10733,14,23.25,16,0.0,372.0,0,0,1459.0
1280,1280,10733/28,10733,28,45.6,20,0.0,912.0,0,0,1459.0
1281,1281,10733/52,10733,52,7.0,25,0.0,175.0,0,0,1459.0
1282,1282,10734/6,10734,6,25.0,30,0.0,750.0,0,0,1498.35
1283,1283,10734/30,10734,30,25.89,15,0.0,388.35,0,0,1498.35
1284,1284,10734/76,10734,76,18.0,20,0.0,360.0,0,0,1498.35
1285,1285,10735/61,10735,61,28.5,20,0.1,513.0,1,1,536.4
1286,1286,10735/77,10735,77,13.0,2,0.1,23.400000000000002,1,1,536.4
1287,1287,10736/65,10736,65,21.05,40,0.0,842.0,0,0,997.0
1288,1288,10736/75,10736,75,7.75,20,0.0,155.0,0,0,997.0
1289,1289,10737/13,10737,13,6.0,4,0.0,24.0,0,0,139.8
1290,1290,10737/41,10737,41,9.65,12,0.0,115.80000000000001,0,0,139.8
1291,1291,10738/16,10738,16,17.45,3,0.0,52.349999999999994,0,0,52.349999999999994
1292,1292,10739/36,10739,36,19.0,6,0.0,114.0,0,0,240.0
1293,1293,10739/52,10739,52,7.0,18,0.0,126.0,0,0,240.0
1294,1294,10740/28,10740,28,45.6,5,0.2,182.40000000000003,1,1,1416.0
1295,1295,10740/35,10740,35,18.0,35,0.2,504.0,1,1,1416.0
1296,1296,10740/45,10740,45,9.5,40,0.2,304.0,1,1,1416.0
1297,1297,10740/56,10740,56,38.0,14,0.2,425.6,1,1,1416.0
1298,1298,10741/2,10741,2,19.0,15,0.2,228.00000000000003,1,1,228.00000000000003
1299,1299,10742/3,10742,3,10.0,20,0.0,200.0,0,0,3118.0
1300,1300,10742/60,10742,60,34.0,50,0.0,1700.0,0,0,3118.0
1301,1301,10742/72,10742,72,34.8,35,0.0,1218.0,0,0,3118.0
1302,1302,10743/46,10743,46,12.0,28,0.05,319.19999999999993,1,1,319.19999999999993
1303,1303,10744/40,10744,40,18.4,50,0.2,736.0,1,1,736.0
1304,1304,10745/18,10745,18,62.5,24,0.0,1500.0,0,0,4529.8
1305,1305,10745/44,10745,44,19.45,16,0.0,311.2,0,0,4529.8
1306,1306,10745/59,10745,59,55.0,45,0.0,2475.0,0,0,4529.8
1307,1307,10745/72,10745,72,34.8,7,0.0,243.59999999999997,0,0,4529.8
1308,1308,10746/13,10746,13,6.0,6,0.0,36.0,0,0,2311.7
1309,1309,10746/42,10746,42,14.0,28,0.0,392.0,0,0,2311.7
1310,1310,10746/62,10746,62,49.3,9,0.0,443.7,0,0,2311.7
1311,1311,10746/69,10746,69,36.0,40,0.0,1440.0,0,0,2311.7
1312,1312,10747/31,10747,31,12.5,8,0.0,100.0,0,0,1912.85
1313,1313,10747/41,10747,41,9.65,35,0.0,337.75,0,0,1912.85
1314,1314,10747/63,10747,63,43.9,9,0.0,395.09999999999997,0,0,1912.85
1315,1315,10747/69,10747,69,36.0,30,0.0,1080.0,0,0,1912.85
1316,1316,10748/23,10748,23,9.0,44,0.0,396.0,0,0,2196.0
1317,1317,10748/40,10748,40,18.4,40,0.0,736.0,0,0,2196.0
1318,1318,10748/56,10748,56,38.0,28,0.0,1064.0,0,0,2196.0
1319,1319,10749/56,10749,56,38.0,15,0.0,570.0,0,0,1080.0
1320,1320,10749/59,10749,59,55.0,6,0.0,330.0,0,0,1080.0
1321,1321,10749/76,10749,76,18.0,10,0.0,180.0,0,0,1080.0
1322,1322,10750/14,10750,14,23.25,5,0.15,98.8125,1,1,1590.5625
1323,1323,10750/45,10750,45,9.5,40,0.15,323.0,1,1,1590.5625
1324,1324,10750/59,10750,59,55.0,25,0.15,1168.75,1,1,1590.5625
1325,1325,10751/26,10751,26,31.23,12,0.1,337.284,1,1,1631.484
1326,1326,10751/30,10751,30,25.89,30,0.0,776.7,0,1,1631.484
1327,1327,10751/50,10751,50,16.25,20,0.1,292.5,1,1,1631.484
1328,1328,10751/73,10751,73,15.0,15,0.0,225.0,0,1,1631.484
1329,1329,10752/1,10752,1,18.0,8,0.0,144.0,0,0,252.0
1330,1330,10752/69,10752,69,36.0,3,0.0,108.0,0,0,252.0
1331,1331,10753/45,10753,45,9.5,4,0.0,38.0,0,0,88.0
1332,1332,10753/74,10753,74,10.0,5,0.0,50.0,0,0,88.0
1333,1333,10754/40,10754,40,18.4,3,0.0,55.199999999999996,0,0,55.199999999999996
1334,1334,10755/47,10755,47,9.5,30,0.25,213.75,1,1,1948.5
1335,1335,10755/56,10755,56,38.0,30,0.25,855.0,1,1,1948.5
1336,1336,10755/57,10755,57,19.5,14,0.25,204.75,1,1,1948.5
1337,1337,10755/69,10755,69,36.0,25,0.25,675.0,1,1,1948.5
1338,1338,10756/18,10756,18,62.5,21,0.2,1050.0,1,1,1990.0
1339,1339,10756/36,10756,36,19.0,20,0.2,304.0,1,1,1990.0
1340,1340,10756/68,10756,68,12.5,6,0.2,60.0,1,1,1990.0
1341,1341,10756/69,10756,69,36.0,20,0.2,576.0,1,1,1990.0
1342,1342,10757/34,10757,34,14.0,30,0.0,420.0,0,0,3082.0
1343,1343,10757/59,10757,59,55.0,7,0.0,385.0,0,0,3082.0
1344,1344,10757/62,10757,62,49.3,30,0.0,1479.0,0,0,3082.0
1345,1345,10757/64,10757,64,33.25,24,0.0,798.0,0,0,3082.0
1346,1346,10758/26,10758,26,31.23,20,0.0,624.6,0,0,1644.6
1347,1347,10758/52,10758,52,7.0,60,0.0,420.0,0,0,1644.6
1348,1348,10758/70,10758,70,15.0,40,0.0,600.0,0,0,1644.6
1349,1349,10759/32,10759,32,32.0,10,0.0,320.0,0,0,320.0
1350,1350,10760/25,10760,25,14.0,12,0.25,126.0,1,1,2917.0
1351,1351,10760/27,10760,27,43.9,40,0.0,1756.0,0,1,2917.0
1352,1352,10760/43,10760,43,46.0,30,0.25,1035.0,1,1,2917.0
1353,1353,10761/25,10761,25,14.0,35,0.25,367.5,1,1,507.0
1354,1354,10761/75,10761,75,7.75,18,0.0,139.5,0,1,507.0
1355,1355,10762/39,10762,39,18.0,16,0.0,288.0,0,0,4337.0
1356,1356,10762/47,10762,47,9.5,30,0.0,285.0,0,0,4337.0
1357,1357,10762/51,10762,51,53.0,28,0.0,1484.0,0,0,4337.0
1358,1358,10762/56,10762,56,38.0,60,0.0,2280.0,0,0,4337.0
1359,1359,10763/21,10763,21,10.0,40,0.0,400.0,0,0,616.0
1360,1360,10763/22,10763,22,21.0,6,0.0,126.0,0,0,616.0
1361,1361,10763/24,10763,24,4.5,20,0.0,90.0,0,0,616.0
1362,1362,10764/3,10764,3,10.0,20,0.1,180.0,1,1,2286.0
1363,1363,10764/39,10764,39,18.0,130,0.1,2106.0,1,1,2286.0
1364,1364,10765/65,10765,65,21.05,80,0.1,1515.6,1,1,1515.6
1365,1365,10766/2,10766,2,19.0,40,0.0,760.0,0,0,2310.0
1366,1366,10766/7,10766,7,30.0,35,0.0,1050.0,0,0,2310.0
1367,1367,10766/68,10766,68,12.5,40,0.0,500.0,0,0,2310.0
1368,1368,10767/42,10767,42,14.0,2,0.0,28.0,0,0,28.0
1369,1369,10768/22,10768,22,21.0,4,0.0,84.0,0,0,1477.0
1370,1370,10768/31,10768,31,12.5,50,0.0,625.0,0,0,1477.0
1371,1371,10768/60,10768,60,34.0,15,0.0,510.0,0,0,1477.0
1372,1372,10768/71,10768,71,21.5,12,0.0,258.0,0,0,1477.0
1373,1373,10769/41,10769,41,9.65,30,0.05,275.02500000000003,1,1,1684.275
1374,1374,10769/52,10769,52,7.0,15,0.05,99.74999999999999,1,1,1684.275
1375,1375,10769/61,10769,61,28.5,20,0.0,570.0,0,1,1684.275
1376,1376,10769/62,10769,62,49.3,15,0.0,739.5,0,1,1684.275
1377,1377,10770/11,10770,11,21.0,15,0.25,236.25,1,1,236.25
1378,1378,10771/71,10771,71,21.5,16,0.0,344.0,0,0,344.0
1379,1379,10772/29,10772,29,123.79,18,0.0,2228.2200000000003,0,0,3603.2200000000003
1380,1380,10772/59,10772,59,55.0,25,0.0,1375.0,0,0,3603.2200000000003
1381,1381,10773/17,10773,17,39.0,33,0.0,1287.0,0,1,2030.4
1382,1382,10773/31,10773,31,12.5,70,0.2,700.0,1,1,2030.4
1383,1383,10773/75,10773,75,7.75,7,0.2,43.4,1,1,2030.4
1384,1384,10774/31,10774,31,12.5,2,0.25,18.75,1,1,868.75
1385,1385,10774/66,10774,66,17.0,50,0.0,850.0,0,1,868.75
1386,1386,10775/10,10775,10,31.0,6,0.0,186.0,0,0,228.0
1387,1387,10775/67,10775,67,14.0,3,0.0,42.0,0,0,228.0
1388,1388,10776/31,10776,31,12.5,16,0.05,190.0,1,1,6635.275
1389,1389,10776/42,10776,42,14.0,12,0.05,159.6,1,1,6635.275
1390,1390,10776/45,10776,45,9.5,27,0.05,243.675,1,1,6635.275
1391,1391,10776/51,10776,51,53.0,120,0.05,6041.999999999999,1,1,6635.275
1392,1392,10777/42,10777,42,14.0,20,0.2,224.00000000000003,1,1,224.00000000000003
1393,1393,10778/41,10778,41,9.65,10,0.0,96.5,0,0,96.5
1394,1394,10779/16,10779,16,17.45,20,0.0,349.0,0,0,1335.0
1395,1395,10779/62,10779,62,49.3,20,0.0,986.0,0,0,1335.0
1396,1396,10780/70,10780,70,15.0,35,0.0,525.0,0,0,720.0
1397,1397,10780/77,10780,77,13.0,15,0.0,195.0,0,0,720.0
1398,1398,10781/54,10781,54,7.45,3,0.2,17.880000000000003,1,1,975.88
1399,1399,10781/56,10781,56,38.0,20,0.2,608.0,1,1,975.88
1400,1400,10781/74,10781,74,10.0,35,0.0,350.0,0,1,975.88
1401,1401,10782/31,10782,31,12.5,1,0.0,12.5,0,0,12.5
1402,1402,10783/31,10783,31,12.5,10,0.0,125.0,0,0,1442.5
1403,1403,10783/38,10783,38,263.5,5,0.0,1317.5,0,0,1442.5
1404,1404,10784/36,10784,36,19.0,30,0.0,570.0,0,1,1488.0
1405,1405,10784/39,10784,39,18.0,2,0.15,30.599999999999998,1,1,1488.0
1406,1406,10784/72,10784,72,34.8,30,0.15,887.4,1,1,1488.0
1407,1407,10785/10,10785,10,31.0,10,0.0,310.0,0,0,387.5
1408,1408,10785/75,10785,75,7.75,10,0.0,77.5,0,0,387.5
1409,1409,10786/8,10786,8,40.0,30,0.2,960.0,1,1,1531.0800000000002
1410,1410,10786/30,10786,30,25.89,15,0.2,310.68000000000006,1,1,1531.0800000000002
1411,1411,10786/75,10786,75,7.75,42,0.2,260.40000000000003,1,1,1531.0800000000002
1412,1412,10787/2,10787,2,19.0,15,0.05,270.75,1,1,2622.7599999999998
1413,1413,10787/29,10787,29,123.79,20,0.05,2352.0099999999998,1,1,2622.7599999999998
1414,1414,10788/19,10788,19,9.2,50,0.05,436.99999999999994,1,1,731.5
1415,1415,10788/75,10788,75,7.75,40,0.05,294.5,1,1,731.5
1416,1416,10789/18,10789,18,62.5,30,0.0,1875.0,0,0,3687.0
1417,1417,10789/35,10789,35,18.0,15,0.0,270.0,0,0,3687.0
1418,1418,10789/63,10789,63,43.9,30,0.0,1317.0,0,0,3687.0
1419,1419,10789/68,10789,68,12.5,18,0.0,225.0,0,0,3687.0
1420,1420,10790/7,10790,7,30.0,3,0.15,76.5,1,1,722.5
1421,1421,10790/56,10790,56,38.0,20,0.15,646.0,1,1,722.5
1422,1422,10791/29,10791,29,123.79,14,0.05,1646.407,1,1,1829.757
1423,1423,10791/41,10791,41,9.65,20,0.05,183.35000000000002,1,1,1829.757
1424,1424,10792/2,10792,2,19.0,10,0.0,190.0,0,0,399.85
1425,1425,10792/54,10792,54,7.45,3,0.0,22.35,0,0,399.85
1426,1426,10792/68,10792,68,12.5,15,0.0,187.5,0,0,399.85
1427,1427,10793/41,10793,41,9.65,14,0.0,135.1,0,0,191.1
1428,1428,10793/52,10793,52,7.0,8,0.0,56.0,0,0,191.1
1429,1429,10794/14,10794,14,23.25,15,0.2,279.0,1,1,314.76
1430,1430,10794/54,10794,54,7.45,6,0.2,35.760000000000005,1,1,314.76
1431,1431,10795/16,10795,16,17.45,65,0.0,1134.25,0,1,2158.0
1432,1432,10795/17,10795,17,39.0,35,0.25,1023.75,1,1,2158.0
1433,1433,10796/26,10796,26,31.23,21,0.2,524.664,1,1,2341.364
1434,1434,10796/44,10796,44,19.45,10,0.0,194.5,0,1,2341.364
1435,1435,10796/64,10796,64,33.25,35,0.2,931.0,1,1,2341.364
1436,1436,10796/69,10796,69,36.0,24,0.2,691.2,1,1,2341.364
